,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est achetée <eos>,9,achetée,acheté,7,F,achetée,-7.713319,acheté,-9.652065,1
1,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est brisée <eos>,9,brisée,brisé,7,F,brisée,-6.481552,brisé,-10.136021,1
2,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est cachée <eos>,9,cachée,caché,7,F,cachée,-6.3922925,caché,-9.192247,1
3,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est cassée <eos>,9,cassée,cassé,7,F,cassée,-7.0082173,cassé,-9.91426,1
4,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est couverte <eos>,9,couverte,couvert,7,F,couverte,-6.779627,couvert,-10.434746,1
5,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est déformée <eos>,9,déformée,déformé,7,F,déformée,-8.08712,déformé,-11.822713,1
6,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est fixée <eos>,9,fixée,fixé,7,F,fixée,-6.2737765,fixé,-9.166025,1
7,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est jetée <eos>,9,jetée,jeté,7,F,jetée,-7.5548224,jeté,-10.100815,1
8,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est laissée <eos>,9,laissée,laissé,7,F,laissée,-7.479078,laissé,-9.929668,1
9,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est ouverte <eos>,9,ouverte,ouvert,7,F,ouverte,-6.073638,ouvert,-9.998023,1
10,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est perdue <eos>,9,perdue,perdu,7,F,perdue,-7.089127,perdu,-9.64274,1
11,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est réparée <eos>,9,réparée,réparé,7,F,réparée,-9.778887,réparé,-13.400401,1
12,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est retirée <eos>,9,retirée,retiré,7,F,retirée,-7.0826015,retiré,-9.036632,1
13,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est tombée <eos>,9,tombée,tombé,7,F,tombée,-7.870728,tombé,-9.690935,1
14,S_NOUN_4_PASS_d,F,S,la gemme avec la chaise près de moi est utilisée <eos>,9,utilisée,utilisé,7,F,utilisée,-3.907363,utilisé,-7.27742,1
15,S_NOUN_4_PASS_d,F,S,la gemme avec la poubelle près de moi est achetée <eos>,9,achetée,acheté,7,F,achetée,-6.635219,acheté,-9.072357,1
16,S_NOUN_4_PASS_d,F,S,la gemme avec la poubelle près de moi est brisée <eos>,9,brisée,brisé,7,F,brisée,-6.7409377,brisé,-11.077473,1
17,S_NOUN_4_PASS_d,F,S,la gemme avec la poubelle près de moi est cachée <eos>,9,cachée,caché,7,F,cachée,-6.1471415,caché,-8.875008,1
18,S_NOUN_4_PASS_d,F,S,la gemme avec la poubelle près de moi est cassée <eos>,9,cassée,cassé,7,F,cassée,-6.992347,cassé,-9.8004675,1
19,S_NOUN_4_PASS_d,F,S,la gemme avec la poubelle près de moi est couverte <eos>,9,couverte,couvert,7,F,couverte,-6.7955103,couvert,-9.789723,1
