,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas achetées <eos>,13,achetées,achetés,11,F,achetées,-8.7185,achetés,-9.600126,1
1,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas brisées <eos>,13,brisées,brisés,11,F,brisées,-10.27372,brisés,-12.7085285,1
2,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas cachées <eos>,13,cachées,cachés,11,F,cachées,-7.0123177,cachés,-9.882586,1
3,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas cassées <eos>,13,cassées,cassés,11,F,cassées,-9.742356,cassés,-12.122112,1
4,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas couvertes <eos>,13,couvertes,couverts,11,F,couvertes,-7.9223633,couverts,-9.149206,1
5,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas déformées <eos>,13,déformées,déformés,11,F,déformées,-7.1932015,déformés,-13.700247,1
6,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas fixées <eos>,13,fixées,fixés,11,F,fixées,-7.9119577,fixés,-10.894443,1
7,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas jetées <eos>,13,jetées,jetés,11,F,jetées,-10.547159,jetés,-12.230584,1
8,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas laissées <eos>,13,laissées,laissés,11,F,laissées,-7.594857,laissés,-9.9733095,1
9,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas ouvertes <eos>,13,ouvertes,ouverts,11,F,ouvertes,-8.875269,ouverts,-10.529642,1
10,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas perdues <eos>,13,perdues,perdus,11,F,perdues,-7.7756567,perdus,-10.516576,1
11,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas réparées <eos>,13,réparées,réparés,11,F,réparées,-9.925129,réparés,-14.076524,1
12,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas retirées <eos>,13,retirées,retirés,11,F,retirées,-7.1876283,retirés,-10.224953,1
13,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas tombées <eos>,13,tombées,tombés,11,F,tombées,-7.457839,tombés,-10.464598,1
14,P_NOUN_8_PASS_c,F,P,les gemmes avec les chaises qui étaient là depuis hier ne sont pas utilisées <eos>,13,utilisées,utilisés,11,F,utilisées,-4.9136457,utilisés,-7.5502806,1
15,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas achetées <eos>,13,achetées,achetés,11,F,achetées,-8.023776,achetés,-9.960863,1
16,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas brisées <eos>,13,brisées,brisés,11,F,brisées,-10.022614,brisés,-12.697391,1
17,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas cachées <eos>,13,cachées,cachés,11,F,cachées,-6.8302135,cachés,-8.414273,1
18,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas cassées <eos>,13,cassées,cassés,11,F,cassées,-9.682325,cassés,-11.595875,1
19,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas couvertes <eos>,13,couvertes,couverts,11,F,couvertes,-7.7402263,couverts,-9.695492,1
20,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas déformées <eos>,13,déformées,déformés,11,F,déformées,-7.5704684,déformés,-13.835299,1
21,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas fixées <eos>,13,fixées,fixés,11,F,fixées,-7.4759655,fixés,-10.798721,1
22,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas jetées <eos>,13,jetées,jetés,11,F,jetées,-9.660721,jetés,-11.337664,1
23,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas laissées <eos>,13,laissées,laissés,11,F,laissées,-7.4542813,laissés,-9.852406,1
24,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas ouvertes <eos>,13,ouvertes,ouverts,11,F,ouvertes,-8.905518,ouverts,-10.683528,1
25,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas perdues <eos>,13,perdues,perdus,11,F,perdues,-7.0678396,perdus,-10.289046,1
26,P_NOUN_8_PASS_c,F,P,les gemmes avec les poubelles qui étaient là depuis hier ne sont pas réparées <eos>,13,réparées,réparés,11,F,réparées,-9.174251,réparés,-13.356531,1
