,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement achetée <eos>,12,achetée,acheté,10,M,achetée,-12.371123,acheté,-8.742087,0
1,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement brisée <eos>,12,brisée,brisé,10,M,brisée,-5.2421,brisé,-9.64766,1
2,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement cachée <eos>,12,cachée,caché,10,M,cachée,-5.749007,caché,-8.329264,1
3,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement cassée <eos>,12,cassée,cassé,10,M,cassée,-6.441988,cassé,-11.097385,1
4,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement couverte <eos>,12,couverte,couvert,10,M,couverte,-6.642661,couvert,-9.699118,1
5,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement déformée <eos>,12,déformée,déformé,10,M,déformée,-8.453379,déformé,-10.064544,1
6,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement fixée <eos>,12,fixée,fixé,10,M,fixée,-6.3816075,fixé,-9.812021,1
7,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement jetée <eos>,12,jetée,jeté,10,M,jetée,-7.8285923,jeté,-10.858001,1
8,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement laissée <eos>,12,laissée,laissé,10,M,laissée,-6.584388,laissé,-9.46387,1
9,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement ouverte <eos>,12,ouverte,ouvert,10,M,ouverte,-7.971677,ouvert,-10.86062,1
10,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement perdue <eos>,12,perdue,perdu,10,M,perdue,-4.534916,perdu,-8.747108,1
11,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement réparée <eos>,12,réparée,réparé,10,M,réparée,-9.39335,réparé,-12.507451,1
12,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement retirée <eos>,12,retirée,retiré,10,M,retirée,-6.992799,retiré,-10.586786,1
13,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement tombée <eos>,12,tombée,tombé,10,M,tombée,-6.02081,tombé,-7.5046053,1
14,S_NOUN_7_PASS_c,F,S,la gemme avec le bracelet qui était ici n' est pas probablement utilisée <eos>,12,utilisée,utilisé,10,M,utilisée,-4.6922894,utilisé,-7.609009,1
15,S_NOUN_7_PASS_c,F,S,la gemme avec le miroir qui était ici n' est pas probablement achetée <eos>,12,achetée,acheté,10,M,achetée,-7.912549,acheté,-11.613856,1
16,S_NOUN_7_PASS_c,F,S,la gemme avec le miroir qui était ici n' est pas probablement brisée <eos>,12,brisée,brisé,10,M,brisée,-4.9650216,brisé,-9.358158,1
17,S_NOUN_7_PASS_c,F,S,la gemme avec le miroir qui était ici n' est pas probablement cachée <eos>,12,cachée,caché,10,M,cachée,-5.7772303,caché,-8.504829,1
18,S_NOUN_7_PASS_c,F,S,la gemme avec le miroir qui était ici n' est pas probablement cassée <eos>,12,cassée,cassé,10,M,cassée,-7.6235743,cassé,-12.153571,1
