,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est achetée <eos>,9,achetée,acheté,7,M,P,achetée,-9.701802,acheté,-10.488917,1
1,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est brisée <eos>,9,brisée,brisé,7,M,P,brisée,-7.236658,brisé,-10.403981,1
2,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est cachée <eos>,9,cachée,caché,7,M,P,cachée,-8.244484,caché,-10.195553,1
3,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est cassée <eos>,9,cassée,cassé,7,M,P,cassée,-8.774268,cassé,-10.940517,1
4,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est couverte <eos>,9,couverte,couvert,7,M,P,couverte,-7.175081,couvert,-10.194655,1
5,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est déformée <eos>,9,déformée,déformé,7,M,P,déformée,-9.714153,déformé,-12.846246,1
6,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est fixée <eos>,9,fixée,fixé,7,M,P,fixée,-6.02952,fixé,-8.62092,1
7,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est jetée <eos>,9,jetée,jeté,7,M,P,jetée,-9.120904,jeté,-11.669792,1
8,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est laissée <eos>,9,laissée,laissé,7,M,P,laissée,-7.9255285,laissé,-10.116276,1
9,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est ouverte <eos>,9,ouverte,ouvert,7,M,P,ouverte,-6.1697817,ouvert,-9.672685,1
10,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est perdue <eos>,9,perdue,perdu,7,M,P,perdue,-7.6781607,perdu,-10.250217,1
11,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est réparée <eos>,9,réparée,réparé,7,M,P,réparée,-11.435262,réparé,-14.815026,1
12,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est retirée <eos>,9,retirée,retiré,7,M,P,retirée,-8.70138,retiré,-10.613546,1
13,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est tombée <eos>,9,tombée,tombé,7,M,P,tombée,-7.853595,tombé,-10.451048,1
14,S_NOUN_4_PASS_d,F,S,la gemme avec les bracelets près de moi est utilisée <eos>,9,utilisée,utilisé,7,M,P,utilisée,-4.9091005,utilisé,-7.421358,1
15,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est achetée <eos>,9,achetée,acheté,7,M,P,achetée,-9.058202,acheté,-12.870213,1
16,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est brisée <eos>,9,brisée,brisé,7,M,P,brisée,-7.827081,brisé,-11.298657,1
17,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est cachée <eos>,9,cachée,caché,7,M,P,cachée,-8.467429,caché,-11.111029,1
18,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est cassée <eos>,9,cassée,cassé,7,M,P,cassée,-10.21346,cassé,-12.157688,1
19,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est couverte <eos>,9,couverte,couvert,7,M,P,couverte,-7.248996,couvert,-10.662268,1
20,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est déformée <eos>,9,déformée,déformé,7,M,P,déformée,-10.017561,déformé,-13.03433,1
21,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est fixée <eos>,9,fixée,fixé,7,M,P,fixée,-6.6342497,fixé,-9.069465,1
22,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est jetée <eos>,9,jetée,jeté,7,M,P,jetée,-9.350846,jeté,-13.128375,1
23,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est laissée <eos>,9,laissée,laissé,7,M,P,laissée,-8.482479,laissé,-10.766569,1
24,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est ouverte <eos>,9,ouverte,ouvert,7,M,P,ouverte,-6.8799534,ouvert,-9.883118,1
25,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est perdue <eos>,9,perdue,perdu,7,M,P,perdue,-8.483446,perdu,-11.549049,1
26,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est réparée <eos>,9,réparée,réparé,7,M,P,réparée,-11.831511,réparé,-15.046973,1
27,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est retirée <eos>,9,retirée,retiré,7,M,P,retirée,-9.438644,retiré,-11.695877,1
28,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est tombée <eos>,9,tombée,tombé,7,M,P,tombée,-8.905968,tombé,-11.668374,1
29,S_NOUN_4_PASS_d,F,S,la gemme avec les miroirs près de moi est utilisée <eos>,9,utilisée,utilisé,7,M,P,utilisée,-4.8303328,utilisé,-7.4919596,1
30,S_NOUN_4_PASS_d,F,S,la gemme avec les crayons près de moi est achetée <eos>,9,achetée,acheté,7,M,P,achetée,-8.331152,acheté,-12.206041,1
31,S_NOUN_4_PASS_d,F,S,la gemme avec les crayons près de moi est brisée <eos>,9,brisée,brisé,7,M,P,brisée,-8.230943,brisé,-12.171778,1
32,S_NOUN_4_PASS_d,F,S,la gemme avec les crayons près de moi est cachée <eos>,9,cachée,caché,7,M,P,cachée,-8.874859,caché,-11.589834,1
33,S_NOUN_4_PASS_d,F,S,la gemme avec les crayons près de moi est cassée <eos>,9,cassée,cassé,7,M,P,cassée,-9.97016,cassé,-12.475479,1
