,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-5.5179906,achetés,-8.497478,1
1,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-8.412933,brisés,-13.511839,1
2,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-6.83784,cachés,-9.793233,1
3,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-9.499604,cassés,-11.898749,1
4,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-7.756501,couverts,-10.388416,1
5,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-7.7686205,déformés,-12.928598,1
6,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-5.806275,fixés,-9.410761,1
7,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-9.030399,jetés,-12.149899,1
8,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-7.1858068,laissés,-11.532883,1
9,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-7.2836094,ouverts,-11.629674,1
10,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-6.3512774,perdus,-11.082216,1
11,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-10.755451,réparés,-15.167204,1
12,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-7.1832876,retirés,-9.453351,1
13,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-7.820034,tombés,-11.062906,1
14,P_NOUN_4_PASS_c,F,P,les gemmes qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-3.5686507,utilisés,-7.0144305,1
15,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-6.4675903,achetés,-9.6732855,1
16,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-8.702142,brisés,-13.409864,1
17,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-7.407609,cachés,-10.769537,1
18,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-8.436867,cassés,-11.662919,1
19,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-5.6962137,couverts,-7.973545,1
20,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-10.013735,déformés,-14.3092165,1
21,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-6.4198437,fixés,-9.948882,1
22,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-6.5978355,jetés,-11.046844,1
23,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-7.660737,laissés,-9.95982,1
24,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-6.293955,ouverts,-11.707445,1
25,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-7.6633377,perdus,-12.360209,1
26,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-8.045292,réparés,-13.692099,1
27,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-6.781933,retirés,-10.286815,1
28,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-8.935539,tombés,-11.769284,1
29,P_NOUN_4_PASS_c,F,P,les chaises qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-4.613958,utilisés,-8.545588,1
30,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-6.9370832,achetés,-10.640292,1
31,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-8.137561,brisés,-12.917593,1
32,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-6.7567873,cachés,-10.3323345,1
33,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-8.411417,cassés,-10.954424,1
34,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-5.5636005,couverts,-8.535473,1
35,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-9.458248,déformés,-13.834087,1
36,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-6.060114,fixés,-10.235374,1
37,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-5.616622,jetés,-9.587692,1
38,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-7.1675467,laissés,-9.940284,1
39,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-5.278062,ouverts,-10.276016,1
40,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-7.4569826,perdus,-12.902491,1
41,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-8.254088,réparés,-13.44156,1
42,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-6.9857087,retirés,-10.176052,1
43,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-7.168085,tombés,-12.280316,1
44,P_NOUN_4_PASS_c,F,P,les poubelles qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-2.9492254,utilisés,-7.540492,1
45,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-5.22172,achetés,-9.639193,1
46,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-8.671123,brisés,-12.820356,1
47,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-7.306408,cachés,-10.946563,1
48,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-9.02718,cassés,-10.6651745,1
49,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-6.2597265,couverts,-9.954607,1
50,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-9.551142,déformés,-14.450603,1
51,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-5.8697996,fixés,-9.426576,1
52,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-7.084197,jetés,-9.699976,1
53,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-8.05777,laissés,-10.341196,1
54,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-7.0661697,ouverts,-12.495502,1
55,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-8.705922,perdus,-12.730225,1
56,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-8.286784,réparés,-14.341991,1
57,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-6.862357,retirés,-8.934498,1
58,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-7.8083715,tombés,-10.923241,1
59,P_NOUN_4_PASS_c,F,P,les chemises qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-3.2874722,utilisés,-7.6263022,1
60,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-6.5420456,achetés,-9.765071,1
61,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-9.891007,brisés,-16.54419,1
62,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-9.498742,cachés,-12.245673,1
63,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-11.30035,cassés,-13.85389,1
64,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-8.116935,couverts,-9.5349245,1
65,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-11.230658,déformés,-15.993563,1
66,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-6.0303793,fixés,-8.530662,1
67,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-10.51445,jetés,-14.625971,1
68,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-8.449682,laissés,-12.947795,1
69,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-8.049452,ouverts,-12.721994,1
70,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-7.1241164,perdus,-11.2782955,1
71,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-10.842491,réparés,-14.000534,1
72,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-8.337978,retirés,-10.473637,1
73,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-6.364643,tombés,-11.284911,1
74,P_NOUN_4_PASS_c,F,P,les recettes qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-5.0588713,utilisés,-8.434939,1
75,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-7.214958,achetés,-9.438686,1
76,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-8.455482,brisés,-12.781078,1
77,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont cachées . <eos>,6,cachées,cachés,4,cachées,-7.9893217,cachés,-13.081988,1
78,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont cassées . <eos>,6,cassées,cassés,4,cassées,-9.158698,cassés,-11.833823,1
79,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont couvertes . <eos>,6,couvertes,couverts,4,couvertes,-5.7549496,couverts,-8.622651,1
80,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont déformées . <eos>,6,déformées,déformés,4,déformées,-8.978281,déformés,-13.986229,1
81,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont fixées . <eos>,6,fixées,fixés,4,fixées,-4.6626463,fixés,-8.342032,1
82,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont jetées . <eos>,6,jetées,jetés,4,jetées,-8.231773,jetés,-12.2974415,1
83,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont laissées . <eos>,6,laissées,laissés,4,laissées,-7.506488,laissés,-11.285539,1
84,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont ouvertes . <eos>,6,ouvertes,ouverts,4,ouvertes,-5.703583,ouverts,-11.349194,1
85,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont perdues . <eos>,6,perdues,perdus,4,perdues,-7.835135,perdus,-11.953575,1
86,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont réparées . <eos>,6,réparées,réparés,4,réparées,-8.791895,réparés,-14.615994,1
87,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont retirées . <eos>,6,retirées,retirés,4,retirées,-6.5685086,retirés,-10.013851,1
88,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont tombées . <eos>,6,tombées,tombés,4,tombées,-8.733788,tombés,-12.161684,1
89,P_NOUN_4_PASS_c,F,P,les jupes qui étaient ici sont utilisées . <eos>,6,utilisées,utilisés,4,utilisées,-3.8984349,utilisés,-7.9242487,1
90,P_NOUN_4_PASS_c,F,P,les colles qui étaient ici sont achetées . <eos>,6,achetées,achetés,4,achetées,-7.468443,achetés,-11.08982,1
91,P_NOUN_4_PASS_c,F,P,les colles qui étaient ici sont brisées . <eos>,6,brisées,brisés,4,brisées,-11.300615,brisés,-15.218281,1
