,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-9.74202,achetés,-9.203746,0
1,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.466957,brisés,-11.136679,1
2,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.792229,cachés,-6.2091594,0
3,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.411522,cassés,-9.37682,0
4,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-9.268798,couverts,-8.905396,0
5,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-7.7628055,déformés,-9.902576,1
6,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-6.489194,fixés,-8.063032,1
7,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-8.221827,jetés,-10.654913,1
8,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-9.385784,laissés,-10.712837,1
9,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-7.6056933,ouverts,-9.121738,1
10,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-8.011695,perdus,-10.76871,1
11,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-11.575153,réparés,-12.481389,1
12,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-8.180237,retirés,-8.399411,1
13,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-8.751173,tombés,-9.264563,1
14,P_NOUN_9_PASS_a,F,P,les gemmes avec le bracelet qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-4.5695295,utilisés,-6.038722,1
15,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-10.522558,achetés,-10.903391,1
16,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.603213,brisés,-11.097085,1
17,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.179704,cachés,-7.0866494,1
18,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.164523,cassés,-9.332506,0
19,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-8.899649,couverts,-9.434309,1
20,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-6.3560915,déformés,-8.67928,1
21,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-6.5893755,fixés,-9.044114,1
22,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-8.757841,jetés,-11.7918005,1
23,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-8.921838,laissés,-11.355168,1
24,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-6.943737,ouverts,-9.172815,1
25,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-8.299578,perdus,-11.690806,1
26,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-11.185843,réparés,-13.495612,1
27,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-8.091041,retirés,-9.291651,1
28,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-8.904946,tombés,-10.953121,1
29,P_NOUN_9_PASS_a,F,P,les gemmes avec le miroir qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-4.680746,utilisés,-6.89946,1
30,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-9.465706,achetés,-9.671561,1
31,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.99425,brisés,-11.798081,1
32,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.6703224,cachés,-7.0255995,1
33,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.291592,cassés,-9.29013,0
34,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-9.026504,couverts,-9.190256,1
35,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-6.8480735,déformés,-9.646664,1
36,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-6.3870893,fixés,-9.235919,1
37,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-8.647701,jetés,-11.722008,1
38,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-8.664568,laissés,-10.77196,1
39,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-7.5077176,ouverts,-9.3925705,1
40,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-7.9829187,perdus,-11.818103,1
41,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-10.671179,réparés,-12.941408,1
42,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-7.751048,retirés,-9.070164,1
43,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-8.749799,tombés,-10.696509,1
44,P_NOUN_9_PASS_a,F,P,les gemmes avec le crayon qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-4.2474217,utilisés,-6.4827695,1
45,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-10.309625,achetés,-10.966545,1
46,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.568283,brisés,-11.49333,1
47,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.334915,cachés,-7.567297,1
48,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.294025,cassés,-9.772597,0
49,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-8.639999,couverts,-9.138988,1
50,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-7.1270328,déformés,-8.979541,1
51,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-6.294608,fixés,-8.936565,1
52,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-8.635728,jetés,-11.723051,1
53,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-8.864771,laissés,-11.205163,1
54,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-6.9900618,ouverts,-9.089036,1
55,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-8.780356,perdus,-12.081189,1
56,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-10.884892,réparés,-12.753562,1
57,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-8.292724,retirés,-9.657707,1
58,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-8.8481655,tombés,-10.716119,1
59,P_NOUN_9_PASS_a,F,P,les gemmes avec le rideau qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-4.7645617,utilisés,-7.1239567,1
60,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-10.017232,achetés,-9.537589,0
61,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-10.641194,brisés,-11.40112,1
62,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-7.3427052,cachés,-6.8427424,0
63,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-12.529641,cassés,-10.200942,0
64,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-9.577945,couverts,-8.749572,0
65,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-7.6140356,déformés,-8.778808,1
66,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-7.1865425,fixés,-8.970061,1
67,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-9.684367,jetés,-11.815436,1
68,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-9.766709,laissés,-10.335513,1
69,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-7.481779,ouverts,-8.405582,1
70,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-7.9307513,perdus,-10.5904045,1
71,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-11.537546,réparés,-12.587279,1
72,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-8.15934,retirés,-8.6613455,1
73,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-9.293027,tombés,-10.025947,1
74,P_NOUN_9_PASS_a,F,P,les gemmes avec le cahier qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-5.1056557,utilisés,-6.32246,1
75,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-9.897072,achetés,-10.440734,1
76,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.726867,brisés,-11.586507,1
77,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.4112678,cachés,-7.004953,1
78,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.363525,cassés,-9.748639,0
79,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-8.632888,couverts,-9.151859,1
80,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-7.2942452,déformés,-9.132723,1
81,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins fixées <eos>,14,fixées,fixés,12,M,S,fixées,-6.787949,fixés,-8.665346,1
82,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins jetées <eos>,14,jetées,jetés,12,M,S,jetées,-8.819411,jetés,-11.81895,1
83,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins laissées <eos>,14,laissées,laissés,12,M,S,laissées,-8.92918,laissés,-11.310447,1
84,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins ouvertes <eos>,14,ouvertes,ouverts,12,M,S,ouvertes,-6.889331,ouverts,-9.0984745,1
85,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins perdues <eos>,14,perdues,perdus,12,M,S,perdues,-8.714193,perdus,-11.922247,1
86,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins réparées <eos>,14,réparées,réparés,12,M,S,réparées,-11.079753,réparés,-12.95618,1
87,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins retirées <eos>,14,retirées,retirés,12,M,S,retirées,-8.183934,retirés,-9.3532915,1
88,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins tombées <eos>,14,tombées,tombés,12,M,S,tombées,-9.143077,tombés,-11.098276,1
89,P_NOUN_9_PASS_a,F,P,les gemmes avec le micro qui étaient là depuis hier sont plus ou moins utilisées <eos>,14,utilisées,utilisés,12,M,S,utilisées,-4.453494,utilisés,-6.6278505,1
90,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins achetées <eos>,14,achetées,achetés,12,M,S,achetées,-10.059755,achetés,-10.345685,1
91,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins brisées <eos>,14,brisées,brisés,12,M,S,brisées,-9.625341,brisés,-11.304689,1
92,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins cachées <eos>,14,cachées,cachés,12,M,S,cachées,-6.602148,cachés,-6.654254,1
93,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins cassées <eos>,14,cassées,cassés,12,M,S,cassées,-11.096798,cassés,-9.441422,0
94,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins couvertes <eos>,14,couvertes,couverts,12,M,S,couvertes,-8.723053,couverts,-8.986938,1
95,P_NOUN_9_PASS_a,F,P,les gemmes avec le sac qui étaient là depuis hier sont plus ou moins déformées <eos>,14,déformées,déformés,12,M,S,déformées,-7.472868,déformés,-9.418857,1
