,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est achetée <eos>,9,achetée,acheté,7,M,achetée,-10.187344,acheté,-8.590827,0
1,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est brisée <eos>,9,brisée,brisé,7,M,brisée,-6.2238455,brisé,-10.173845,1
2,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est cachée <eos>,9,cachée,caché,7,M,cachée,-6.6640472,caché,-8.668162,1
3,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est cassée <eos>,9,cassée,cassé,7,M,cassée,-6.6105986,cassé,-9.307235,1
4,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est couverte <eos>,9,couverte,couvert,7,M,couverte,-7.3747864,couvert,-10.326194,1
5,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est déformée <eos>,9,déformée,déformé,7,M,déformée,-8.425049,déformé,-12.212853,1
6,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est fixée <eos>,9,fixée,fixé,7,M,fixée,-6.8267336,fixé,-9.543755,1
7,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est jetée <eos>,9,jetée,jeté,7,M,jetée,-7.2766676,jeté,-10.521639,1
8,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est laissée <eos>,9,laissée,laissé,7,M,laissée,-7.164708,laissé,-10.020076,1
9,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est ouverte <eos>,9,ouverte,ouvert,7,M,ouverte,-6.8464813,ouvert,-9.970372,1
10,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est perdue <eos>,9,perdue,perdu,7,M,perdue,-6.984186,perdu,-8.586235,1
11,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est réparée <eos>,9,réparée,réparé,7,M,réparée,-9.011744,réparé,-12.811,1
12,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est retirée <eos>,9,retirée,retiré,7,M,retirée,-6.5351176,retiré,-9.366882,1
13,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est tombée <eos>,9,tombée,tombé,7,M,tombée,-7.7108274,tombé,-9.736498,1
14,S_NOUN_4_PASS_d,F,S,la gemme avec le bracelet près de moi est utilisée <eos>,9,utilisée,utilisé,7,M,utilisée,-4.7935653,utilisé,-7.735006,1
15,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est achetée <eos>,9,achetée,acheté,7,M,achetée,-7.7794785,acheté,-10.79142,1
16,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est brisée <eos>,9,brisée,brisé,7,M,brisée,-6.86992,brisé,-11.280999,1
17,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est cachée <eos>,9,cachée,caché,7,M,cachée,-6.879923,caché,-9.02737,1
18,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est cassée <eos>,9,cassée,cassé,7,M,cassée,-6.9816236,cassé,-9.442561,1
19,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est couverte <eos>,9,couverte,couvert,7,M,couverte,-7.476348,couvert,-10.868529,1
20,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est déformée <eos>,9,déformée,déformé,7,M,déformée,-7.9744844,déformé,-11.824055,1
21,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est fixée <eos>,9,fixée,fixé,7,M,fixée,-7.0547514,fixé,-9.711031,1
22,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est jetée <eos>,9,jetée,jeté,7,M,jetée,-7.579726,jeté,-11.071928,1
23,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est laissée <eos>,9,laissée,laissé,7,M,laissée,-7.7220316,laissé,-10.836096,1
24,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est ouverte <eos>,9,ouverte,ouvert,7,M,ouverte,-6.406782,ouvert,-9.571407,1
25,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est perdue <eos>,9,perdue,perdu,7,M,perdue,-7.4040976,perdu,-9.300188,1
26,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est réparée <eos>,9,réparée,réparé,7,M,réparée,-9.714192,réparé,-13.967244,1
27,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est retirée <eos>,9,retirée,retiré,7,M,retirée,-6.929091,retiré,-9.997609,1
28,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est tombée <eos>,9,tombée,tombé,7,M,tombée,-7.971387,tombé,-10.244476,1
29,S_NOUN_4_PASS_d,F,S,la gemme avec le miroir près de moi est utilisée <eos>,9,utilisée,utilisé,7,M,utilisée,-5.094217,utilisé,-8.0019455,1
30,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est achetée <eos>,9,achetée,acheté,7,M,achetée,-7.9927373,acheté,-11.038942,1
31,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est brisée <eos>,9,brisée,brisé,7,M,brisée,-7.2501116,brisé,-11.705815,1
32,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est cachée <eos>,9,cachée,caché,7,M,cachée,-7.489584,caché,-9.657993,1
33,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est cassée <eos>,9,cassée,cassé,7,M,cassée,-7.5616426,cassé,-10.165176,1
34,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est couverte <eos>,9,couverte,couvert,7,M,couverte,-7.5072646,couvert,-11.381346,1
35,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est déformée <eos>,9,déformée,déformé,7,M,déformée,-7.907314,déformé,-12.512291,1
36,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est fixée <eos>,9,fixée,fixé,7,M,fixée,-7.2071247,fixé,-10.152944,1
37,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est jetée <eos>,9,jetée,jeté,7,M,jetée,-7.9879246,jeté,-11.700525,1
38,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est laissée <eos>,9,laissée,laissé,7,M,laissée,-6.9333973,laissé,-10.553749,1
39,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est ouverte <eos>,9,ouverte,ouvert,7,M,ouverte,-6.841782,ouvert,-10.1141815,1
40,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est perdue <eos>,9,perdue,perdu,7,M,perdue,-7.184966,perdu,-9.57309,1
41,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est réparée <eos>,9,réparée,réparé,7,M,réparée,-10.049469,réparé,-14.036581,1
42,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est retirée <eos>,9,retirée,retiré,7,M,retirée,-7.6267486,retiré,-10.290237,1
43,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est tombée <eos>,9,tombée,tombé,7,M,tombée,-8.183183,tombé,-10.786633,1
44,S_NOUN_4_PASS_d,F,S,la gemme avec le crayon près de moi est utilisée <eos>,9,utilisée,utilisé,7,M,utilisée,-4.5110297,utilisé,-7.5761867,1
45,S_NOUN_4_PASS_d,F,S,la gemme avec le rideau près de moi est achetée <eos>,9,achetée,acheté,7,M,achetée,-7.7902737,acheté,-10.910559,1
