,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien verte <eos>,7,verte,vert,5,F,P,verte,-9.028559,vert,-9.43899,1
1,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien bleue <eos>,7,bleue,bleu,5,F,P,bleue,-8.550118,bleu,-8.926021,1
2,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien noire <eos>,7,noire,noir,5,F,P,noire,-8.699083,noir,-10.349537,1
3,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien délicate <eos>,7,délicate,délicat,5,F,P,délicate,-9.887757,délicat,-12.988066,1
4,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien pointue <eos>,7,pointue,pointu,5,F,P,pointue,-9.598851,pointu,-14.212477,1
5,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien ronde <eos>,7,ronde,rond,5,F,P,ronde,-7.1450024,rond,-11.55087,1
6,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien froide <eos>,7,froide,froid,5,F,P,froide,-11.357743,froid,-15.008393,1
7,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien chaude <eos>,7,chaude,chaud,5,F,P,chaude,-9.269806,chaud,-12.616177,1
8,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien importante <eos>,7,importante,important,5,F,P,importante,-7.3371134,important,-10.555477,1
9,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien courte <eos>,7,courte,court,5,F,P,courte,-8.35344,court,-11.22198,1
10,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien dure <eos>,7,dure,dur,5,F,P,dure,-8.939962,dur,-11.839195,1
11,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien claire <eos>,7,claire,clair,5,F,P,claire,-7.6835356,clair,-10.212722,1
12,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien intéressante <eos>,7,intéressante,intéressant,5,F,P,intéressante,-8.4447365,intéressant,-12.042149,1
13,S_NOUN_2_ADJ_b,F,S,la gemme avec les gemmes est bien brillante <eos>,7,brillante,brillant,5,F,P,brillante,-8.975227,brillant,-11.292005,1
