,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas achetées <eos>,12,achetées,achetés,10,M,achetées,-9.591442,achetés,-8.41222,0
1,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas brisées <eos>,12,brisées,brisés,10,M,brisées,-8.891078,brisés,-12.728469,1
2,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas cachées <eos>,12,cachées,cachés,10,M,cachées,-7.751852,cachés,-9.011202,1
3,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas cassées <eos>,12,cassées,cassés,10,M,cassées,-9.868851,cassés,-11.541309,1
4,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas couvertes <eos>,12,couvertes,couverts,10,M,couvertes,-8.204681,couverts,-8.947043,1
5,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas déformées <eos>,12,déformées,déformés,10,M,déformées,-8.301704,déformés,-12.005229,1
6,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas fixées <eos>,12,fixées,fixés,10,M,fixées,-7.70757,fixés,-9.344553,1
7,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas jetées <eos>,12,jetées,jetés,10,M,jetées,-10.823387,jetés,-10.929731,1
8,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas laissées <eos>,12,laissées,laissés,10,M,laissées,-7.779501,laissés,-10.073865,1
9,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas ouvertes <eos>,12,ouvertes,ouverts,10,M,ouvertes,-8.447208,ouverts,-10.411205,1
10,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas perdues <eos>,12,perdues,perdus,10,M,perdues,-7.644886,perdus,-9.288431,1
11,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas réparées <eos>,12,réparées,réparés,10,M,réparées,-10.451483,réparés,-13.525584,1
12,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas retirées <eos>,12,retirées,retirés,10,M,retirées,-7.609437,retirés,-8.958982,1
13,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas tombées <eos>,12,tombées,tombés,10,M,tombées,-8.050787,tombés,-8.514172,1
14,P_NOUN_7_PASS_b,F,P,les gemmes avec les bracelets que j' aime beaucoup ne sont pas utilisées <eos>,12,utilisées,utilisés,10,M,utilisées,-5.2888365,utilisés,-7.0760403,1
15,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas achetées <eos>,12,achetées,achetés,10,M,achetées,-8.946768,achetés,-10.109694,1
16,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas brisées <eos>,12,brisées,brisés,10,M,brisées,-9.144194,brisés,-12.67794,1
17,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas cachées <eos>,12,cachées,cachés,10,M,cachées,-7.689309,cachés,-9.209318,1
18,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas cassées <eos>,12,cassées,cassés,10,M,cassées,-10.088926,cassés,-11.872203,1
19,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas couvertes <eos>,12,couvertes,couverts,10,M,couvertes,-8.027146,couverts,-8.603646,1
20,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas déformées <eos>,12,déformées,déformés,10,M,déformées,-7.906688,déformés,-11.624777,1
21,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas fixées <eos>,12,fixées,fixés,10,M,fixées,-7.6901293,fixés,-9.099788,1
22,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas jetées <eos>,12,jetées,jetés,10,M,jetées,-10.773187,jetés,-11.576373,1
23,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas laissées <eos>,12,laissées,laissés,10,M,laissées,-8.351889,laissés,-10.623489,1
24,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas ouvertes <eos>,12,ouvertes,ouverts,10,M,ouvertes,-8.134042,ouverts,-9.908485,1
25,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas perdues <eos>,12,perdues,perdus,10,M,perdues,-7.6908197,perdus,-9.388898,1
26,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas réparées <eos>,12,réparées,réparés,10,M,réparées,-10.095602,réparés,-13.386916,1
27,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas retirées <eos>,12,retirées,retirés,10,M,retirées,-7.8223257,retirés,-9.374043,1
28,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas tombées <eos>,12,tombées,tombés,10,M,tombées,-8.415398,tombés,-8.984064,1
29,P_NOUN_7_PASS_b,F,P,les gemmes avec les miroirs que j' aime beaucoup ne sont pas utilisées <eos>,12,utilisées,utilisés,10,M,utilisées,-5.212923,utilisés,-6.9907217,1
