,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas verte <eos>,12,verte,vert,10,M,P,verte,-9.09077,vert,-8.958007,0
1,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas bleue <eos>,12,bleue,bleu,10,M,P,bleue,-9.690815,bleu,-7.985901,0
2,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas noire <eos>,12,noire,noir,10,M,P,noire,-6.759527,noir,-7.837743,1
3,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas délicate <eos>,12,délicate,délicat,10,M,P,délicate,-10.4903755,délicat,-12.809278,1
4,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas pointue <eos>,12,pointue,pointu,10,M,P,pointue,-11.61152,pointu,-13.843307,1
5,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas ronde <eos>,12,ronde,rond,10,M,P,ronde,-6.786541,rond,-9.308151,1
6,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas froide <eos>,12,froide,froid,10,M,P,froide,-9.226209,froid,-12.048197,1
7,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas chaude <eos>,12,chaude,chaud,10,M,P,chaude,-9.546464,chaud,-11.11376,1
8,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas importante <eos>,12,importante,important,10,M,P,importante,-8.510048,important,-11.244805,1
9,S_NOUN_7_ADJ_b,F,S,la gemme avec les bracelets que j' aime beaucoup n' est pas courte <eos>,12,courte,court,10,M,P,courte,-7.5929036,court,-10.300953,1
