,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas vertes <eos>,12,vertes,verts,10,F,S,vertes,-8.840136,verts,-11.465248,1
1,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas bleues <eos>,12,bleues,bleus,10,F,S,bleues,-9.015936,bleus,-9.781851,1
2,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas noires <eos>,12,noires,noirs,10,F,S,noires,-8.684679,noirs,-8.86144,1
3,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas délicates <eos>,12,délicates,délicats,10,F,S,délicates,-9.923255,délicats,-12.576343,1
4,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas pointues <eos>,12,pointues,pointus,10,F,S,pointues,-11.2244215,pointus,-12.420016,1
5,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas rondes <eos>,12,rondes,ronds,10,F,S,rondes,-9.926291,ronds,-11.663631,1
6,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas froides <eos>,12,froides,froids,10,F,S,froides,-8.391057,froids,-12.679579,1
7,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas chaudes <eos>,12,chaudes,chauds,10,F,S,chaudes,-9.4976425,chauds,-11.579865,1
8,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas importantes <eos>,12,importantes,importants,10,F,S,importantes,-7.96818,importants,-11.111599,1
9,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas courtes <eos>,12,courtes,courts,10,F,S,courtes,-9.288193,courts,-11.074703,1
10,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas dures <eos>,12,dures,durs,10,F,S,dures,-8.994565,durs,-11.016696,1
11,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas claires <eos>,12,claires,clairs,10,F,S,claires,-5.775283,clairs,-8.520889,1
12,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas intéressantes <eos>,12,intéressantes,intéressants,10,F,S,intéressantes,-9.084682,intéressants,-10.616924,1
13,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas brillantes <eos>,12,brillantes,brillants,10,F,S,brillantes,-8.165018,brillants,-11.301226,1
14,P_NOUN_7_ADJ_b,F,P,les gemmes avec la gemme que j' aime beaucoup ne sont pas compliquées <eos>,12,compliquées,compliqués,10,F,S,compliquées,-10.537362,compliqués,-12.499395,1
