,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est achetée <eos>,9,achetée,acheté,7,M,achetée,-8.451201,acheté,-8.6246195,1
1,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est brisée <eos>,9,brisée,brisé,7,M,brisée,-7.205183,brisé,-10.24099,1
2,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est cachée <eos>,9,cachée,caché,7,M,cachée,-6.333639,caché,-9.26975,1
3,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est cassée <eos>,9,cassée,cassé,7,M,cassée,-8.176765,cassé,-9.932174,1
4,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est couverte <eos>,9,couverte,couvert,7,M,couverte,-6.7901516,couvert,-9.831924,1
5,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est déformée <eos>,9,déformée,déformé,7,M,déformée,-9.494616,déformé,-11.178327,1
6,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est fixée <eos>,9,fixée,fixé,7,M,fixée,-5.3761406,fixé,-7.990901,1
7,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est jetée <eos>,9,jetée,jeté,7,M,jetée,-8.311726,jeté,-10.113906,1
8,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est laissée <eos>,9,laissée,laissé,7,M,laissée,-7.4243097,laissé,-9.320148,1
9,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est ouverte <eos>,9,ouverte,ouvert,7,M,ouverte,-6.853148,ouvert,-9.895256,1
10,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est perdue <eos>,9,perdue,perdu,7,M,perdue,-7.5368977,perdu,-9.736502,1
11,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est réparée <eos>,9,réparée,réparé,7,M,réparée,-10.876713,réparé,-13.61396,1
12,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est retirée <eos>,9,retirée,retiré,7,M,retirée,-8.364957,retiré,-10.602447,1
13,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est tombée <eos>,9,tombée,tombé,7,M,tombée,-7.6090508,tombé,-9.539617,1
14,S_NOUN_4_PASS_c,F,S,la gemme avec le bracelet qui était ici est utilisée <eos>,9,utilisée,utilisé,7,M,utilisée,-4.619941,utilisé,-6.8879895,1
15,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est achetée <eos>,9,achetée,acheté,7,M,achetée,-8.223896,acheté,-11.601066,1
16,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est brisée <eos>,9,brisée,brisé,7,M,brisée,-6.922548,brisé,-9.901833,1
17,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est cachée <eos>,9,cachée,caché,7,M,cachée,-6.503114,caché,-9.918764,1
18,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est cassée <eos>,9,cassée,cassé,7,M,cassée,-8.081596,cassé,-10.15249,1
19,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est couverte <eos>,9,couverte,couvert,7,M,couverte,-5.930993,couvert,-9.337619,1
20,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est déformée <eos>,9,déformée,déformé,7,M,déformée,-8.683304,déformé,-11.285667,1
21,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est fixée <eos>,9,fixée,fixé,7,M,fixée,-5.675324,fixé,-8.357849,1
22,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est jetée <eos>,9,jetée,jeté,7,M,jetée,-8.056461,jeté,-10.761839,1
23,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est laissée <eos>,9,laissée,laissé,7,M,laissée,-7.6190233,laissé,-9.6643505,1
24,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est ouverte <eos>,9,ouverte,ouvert,7,M,ouverte,-6.3079934,ouvert,-9.553414,1
25,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est perdue <eos>,9,perdue,perdu,7,M,perdue,-8.068476,perdu,-10.573154,1
26,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est réparée <eos>,9,réparée,réparé,7,M,réparée,-10.246915,réparé,-13.57147,1
27,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est retirée <eos>,9,retirée,retiré,7,M,retirée,-8.537794,retiré,-11.611561,1
28,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est tombée <eos>,9,tombée,tombé,7,M,tombée,-7.5172224,tombé,-9.87425,1
29,S_NOUN_4_PASS_c,F,S,la gemme avec le miroir qui était ici est utilisée <eos>,9,utilisée,utilisé,7,M,utilisée,-5.0848913,utilisé,-7.615527,1
30,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est achetée <eos>,9,achetée,acheté,7,M,achetée,-8.275796,acheté,-11.129988,1
31,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est brisée <eos>,9,brisée,brisé,7,M,brisée,-8.431125,brisé,-11.536512,1
32,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est cachée <eos>,9,cachée,caché,7,M,cachée,-7.2587433,caché,-10.322037,1
33,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est cassée <eos>,9,cassée,cassé,7,M,cassée,-8.521014,cassé,-11.09542,1
34,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est couverte <eos>,9,couverte,couvert,7,M,couverte,-6.6962147,couvert,-10.34759,1
35,S_NOUN_4_PASS_c,F,S,la gemme avec le crayon qui était ici est déformée <eos>,9,déformée,déformé,7,M,déformée,-8.811572,déformé,-11.403079,1
