,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas achetées <eos>,8,achetées,achetés,6,F,S,achetées,-8.429451,achetés,-10.463992,1
1,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas brisées <eos>,8,brisées,brisés,6,F,S,brisées,-10.688613,brisés,-15.631234,1
2,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas cachées <eos>,8,cachées,cachés,6,F,S,cachées,-6.3189416,cachés,-9.980226,1
3,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas cassées <eos>,8,cassées,cassés,6,F,S,cassées,-9.228316,cassés,-12.218865,1
4,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas couvertes <eos>,8,couvertes,couverts,6,F,S,couvertes,-6.445813,couverts,-9.121494,1
5,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas déformées <eos>,8,déformées,déformés,6,F,S,déformées,-6.855389,déformés,-13.396505,1
6,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas fixées <eos>,8,fixées,fixés,6,F,S,fixées,-6.427532,fixés,-9.403956,1
7,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas jetées <eos>,8,jetées,jetés,6,F,S,jetées,-10.028515,jetés,-12.944353,1
8,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas laissées <eos>,8,laissées,laissés,6,F,S,laissées,-7.6194158,laissés,-11.540331,1
9,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas ouvertes <eos>,8,ouvertes,ouverts,6,F,S,ouvertes,-7.9100943,ouverts,-11.172186,1
10,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas perdues <eos>,8,perdues,perdus,6,F,S,perdues,-8.314733,perdus,-12.157681,1
11,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas réparées <eos>,8,réparées,réparés,6,F,S,réparées,-10.182595,réparés,-13.951122,1
12,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas retirées <eos>,8,retirées,retirés,6,F,S,retirées,-8.018807,retirés,-10.407033,1
13,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas tombées <eos>,8,tombées,tombés,6,F,S,tombées,-8.350138,tombés,-11.419263,1
14,P_NOUN_3_PASS_a,F,P,les gemmes avec la gemme ne sont pas utilisées <eos>,8,utilisées,utilisés,6,F,S,utilisées,-4.145543,utilisés,-6.8171673,1
15,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas achetées <eos>,8,achetées,achetés,6,F,S,achetées,-8.649658,achetés,-10.584281,1
16,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas brisées <eos>,8,brisées,brisés,6,F,S,brisées,-9.793465,brisés,-14.824485,1
17,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas cachées <eos>,8,cachées,cachés,6,F,S,cachées,-6.737591,cachés,-10.150257,1
18,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas cassées <eos>,8,cassées,cassés,6,F,S,cassées,-8.635376,cassés,-11.821995,1
19,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas couvertes <eos>,8,couvertes,couverts,6,F,S,couvertes,-6.520411,couverts,-8.679155,1
20,P_NOUN_3_PASS_a,F,P,les gemmes avec la chaise ne sont pas déformées <eos>,8,déformées,déformés,6,F,S,déformées,-6.879545,déformés,-12.8072,1
