,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-9.37049,acheté,-11.803808,1
1,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-7.440545,brisé,-11.726543,1
2,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-7.3494716,caché,-9.663639,1
3,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-7.706363,cassé,-9.16765,1
4,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-6.6949267,couvert,-10.474121,1
5,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.857937,déformé,-12.316252,1
6,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-6.1633735,fixé,-8.99389,1
7,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-8.338641,jeté,-11.453109,1
8,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-6.95001,laissé,-10.6014185,1
9,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.901948,ouvert,-10.161941,1
10,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-7.7117705,perdu,-10.458281,1
11,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-9.424909,réparé,-13.076817,1
12,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-8.215741,retiré,-11.368822,1
13,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-8.019723,tombé,-9.627517,1
