,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-8.307783,acheté,-11.187456,1
1,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-6.6791205,brisé,-12.19356,1
2,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-6.4485035,caché,-10.036727,1
3,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-8.046699,cassé,-12.445006,1
4,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-6.283213,couvert,-11.072292,1
5,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.423731,déformé,-12.019943,1
6,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-5.591051,fixé,-8.758558,1
7,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-6.9510555,jeté,-10.078781,1
8,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-7.818486,laissé,-11.413241,1
9,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.680999,ouvert,-11.060606,1
10,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-7.705387,perdu,-10.536262,1
11,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-10.635254,réparé,-13.332592,1
12,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-7.405288,retiré,-10.94264,1
13,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-7.0779653,tombé,-9.850088,1
14,S_NOUN_4_PASS_c,F,S,la gemme qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-3.9646995,utilisé,-7.8090534,1
15,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-7.638198,acheté,-10.551291,1
16,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-7.392192,brisé,-11.313598,1
17,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-6.7250724,caché,-10.7579,1
18,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-8.458056,cassé,-11.930467,1
19,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-4.8301277,couvert,-8.868023,1
20,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.533211,déformé,-12.976875,1
21,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-5.533233,fixé,-8.099112,1
22,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-8.111316,jeté,-10.389074,1
23,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-7.9165,laissé,-10.415097,1
24,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-5.652591,ouvert,-9.254763,1
25,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-8.351971,perdu,-9.7642975,1
26,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-9.509998,réparé,-12.881285,1
27,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-7.624016,retiré,-10.819807,1
28,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-7.884258,tombé,-9.84329,1
29,S_NOUN_4_PASS_c,F,S,la chaise qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.2043304,utilisé,-7.838543,1
30,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-7.8826303,acheté,-9.326942,1
31,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-8.1443815,brisé,-10.846363,1
32,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-5.6193395,caché,-9.188487,1
33,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-7.8448687,cassé,-10.545799,1
34,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-5.417368,couvert,-7.9469833,1
35,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.545081,déformé,-12.235881,1
36,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-6.196638,fixé,-7.8726425,1
37,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-6.6038494,jeté,-9.306436,1
38,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-7.6585097,laissé,-8.967144,1
39,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.08705,ouvert,-8.896238,1
40,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-7.874259,perdu,-8.502476,1
41,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-8.971643,réparé,-10.782724,1
42,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-8.205645,retiré,-10.53204,1
43,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-5.8656263,tombé,-8.825175,1
44,S_NOUN_4_PASS_c,F,S,la poubelle qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.3181167,utilisé,-7.3856397,1
45,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-9.126041,acheté,-12.42112,1
46,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-8.267501,brisé,-12.156758,1
47,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-7.964514,caché,-11.180841,1
48,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-10.152719,cassé,-12.105439,1
49,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-5.3447404,couvert,-9.0205345,1
50,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.659197,déformé,-13.040899,1
51,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-5.434353,fixé,-8.419506,1
52,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-9.166366,jeté,-10.942181,1
53,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-8.005019,laissé,-10.763759,1
54,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.4136434,ouvert,-10.295073,1
55,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-9.768951,perdu,-10.786171,1
56,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-10.726492,réparé,-14.05798,1
57,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-7.625083,retiré,-10.445682,1
58,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-8.128776,tombé,-10.2914715,1
59,S_NOUN_4_PASS_c,F,S,la chemise qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.047651,utilisé,-7.5372252,1
60,S_NOUN_4_PASS_c,F,S,la recette qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-9.147766,acheté,-12.216883,1
61,S_NOUN_4_PASS_c,F,S,la recette qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-9.286178,brisé,-13.281648,1
62,S_NOUN_4_PASS_c,F,S,la recette qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-9.021332,caché,-13.043036,1
63,S_NOUN_4_PASS_c,F,S,la recette qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-10.296688,cassé,-13.617465,1
64,S_NOUN_4_PASS_c,F,S,la recette qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-7.9295516,couvert,-12.447239,1
65,S_NOUN_4_PASS_c,F,S,la recette qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-11.163937,déformé,-14.85914,1
66,S_NOUN_4_PASS_c,F,S,la recette qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-4.9482837,fixé,-8.59063,1
67,S_NOUN_4_PASS_c,F,S,la recette qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-10.671445,jeté,-13.240978,1
68,S_NOUN_4_PASS_c,F,S,la recette qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-8.958181,laissé,-12.798678,1
69,S_NOUN_4_PASS_c,F,S,la recette qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-8.406492,ouvert,-12.817111,1
70,S_NOUN_4_PASS_c,F,S,la recette qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-7.791611,perdu,-10.99675,1
71,S_NOUN_4_PASS_c,F,S,la recette qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-12.01912,réparé,-14.131629,1
72,S_NOUN_4_PASS_c,F,S,la recette qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-9.310618,retiré,-12.30835,1
73,S_NOUN_4_PASS_c,F,S,la recette qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-6.253176,tombé,-10.560074,1
74,S_NOUN_4_PASS_c,F,S,la recette qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.2990294,utilisé,-8.055663,1
75,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-8.934604,acheté,-12.5879545,1
76,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-7.115802,brisé,-12.269681,1
77,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-8.290354,caché,-12.032707,1
78,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-9.000689,cassé,-11.904826,1
79,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-4.8651,couvert,-9.735385,1
80,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-8.512528,déformé,-12.779688,1
81,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-4.024995,fixé,-7.9631147,1
82,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-9.816984,jeté,-12.379261,1
83,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-7.5632315,laissé,-11.347548,1
84,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-5.6794157,ouvert,-10.232568,1
85,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-9.563659,perdu,-11.467585,1
86,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-10.330952,réparé,-15.198502,1
87,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-7.9066286,retiré,-11.019787,1
88,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-9.170306,tombé,-11.539164,1
89,S_NOUN_4_PASS_c,F,S,la jupe qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.6406593,utilisé,-8.653765,1
90,S_NOUN_4_PASS_c,F,S,la colle qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-8.353146,acheté,-11.81254,1
91,S_NOUN_4_PASS_c,F,S,la colle qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-8.73937,brisé,-12.59143,1
92,S_NOUN_4_PASS_c,F,S,la colle qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-8.305919,caché,-11.921245,1
93,S_NOUN_4_PASS_c,F,S,la colle qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-9.162137,cassé,-12.7107935,1
94,S_NOUN_4_PASS_c,F,S,la colle qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-6.8297367,couvert,-11.869793,1
95,S_NOUN_4_PASS_c,F,S,la colle qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-9.570882,déformé,-13.721098,1
96,S_NOUN_4_PASS_c,F,S,la colle qui était ici est fixée . <eos>,6,fixée,fixé,4,fixée,-6.0595307,fixé,-9.869345,1
97,S_NOUN_4_PASS_c,F,S,la colle qui était ici est jetée . <eos>,6,jetée,jeté,4,jetée,-8.810387,jeté,-11.372333,1
98,S_NOUN_4_PASS_c,F,S,la colle qui était ici est laissée . <eos>,6,laissée,laissé,4,laissée,-8.518066,laissé,-11.96778,1
99,S_NOUN_4_PASS_c,F,S,la colle qui était ici est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-7.163121,ouvert,-11.707206,1
100,S_NOUN_4_PASS_c,F,S,la colle qui était ici est perdue . <eos>,6,perdue,perdu,4,perdue,-8.232353,perdu,-11.43656,1
101,S_NOUN_4_PASS_c,F,S,la colle qui était ici est réparée . <eos>,6,réparée,réparé,4,réparée,-10.958204,réparé,-13.901262,1
102,S_NOUN_4_PASS_c,F,S,la colle qui était ici est retirée . <eos>,6,retirée,retiré,4,retirée,-7.9034433,retiré,-11.218715,1
103,S_NOUN_4_PASS_c,F,S,la colle qui était ici est tombée . <eos>,6,tombée,tombé,4,tombée,-7.3886156,tombé,-10.6170845,1
104,S_NOUN_4_PASS_c,F,S,la colle qui était ici est utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-2.5232801,utilisé,-6.221196,1
105,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est achetée . <eos>,6,achetée,acheté,4,achetée,-8.178768,acheté,-11.113837,1
106,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est brisée . <eos>,6,brisée,brisé,4,brisée,-7.621202,brisé,-11.563255,1
107,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est cachée . <eos>,6,cachée,caché,4,cachée,-5.550682,caché,-11.061336,1
108,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est cassée . <eos>,6,cassée,cassé,4,cassée,-9.398132,cassé,-12.823912,1
109,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est couverte . <eos>,6,couverte,couvert,4,couverte,-6.0562944,couvert,-10.32531,1
110,S_NOUN_4_PASS_c,F,S,la lampe qui était ici est déformée . <eos>,6,déformée,déformé,4,déformée,-10.003485,déformé,-13.854678,1
