,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-8.810774,verts,-10.037141,1
1,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-7.9760647,bleus,-9.315199,1
2,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont noires . <eos>,6,noires,noirs,4,noires,-7.513724,noirs,-9.588177,1
3,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-10.22933,délicats,-13.700241,1
4,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-10.408101,pointus,-13.413904,1
5,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-9.568469,ronds,-12.996618,1
6,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont froides . <eos>,6,froides,froids,4,froides,-9.86145,froids,-14.250875,1
7,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-11.220844,chauds,-13.67469,1
8,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-8.145715,importants,-11.805812,1
9,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-8.543414,courts,-12.028134,1
10,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont dures . <eos>,6,dures,durs,4,dures,-8.224183,durs,-10.721136,1
11,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont claires . <eos>,6,claires,clairs,4,claires,-8.909956,clairs,-11.405561,1
12,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont intéressantes . <eos>,6,intéressantes,intéressants,4,intéressantes,-7.8939285,intéressants,-10.544864,1
13,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont brillantes . <eos>,6,brillantes,brillants,4,brillantes,-10.252798,brillants,-12.367871,1
14,P_NOUN_4_ADJ_d,F,P,les gemmes près de moi sont compliquées . <eos>,6,compliquées,compliqués,4,compliquées,-10.306925,compliqués,-13.189852,1
15,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-9.281537,verts,-11.200453,1
16,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-9.472045,bleus,-11.125425,1
17,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont noires . <eos>,6,noires,noirs,4,noires,-7.566851,noirs,-10.618021,1
18,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-10.426031,délicats,-13.188606,1
19,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-10.609151,pointus,-13.709247,1
20,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-8.618119,ronds,-11.459314,1
21,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont froides . <eos>,6,froides,froids,4,froides,-9.500068,froids,-15.416183,1
22,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-9.757631,chauds,-14.273786,1
23,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-8.600594,importants,-12.296239,1
24,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-8.2851305,courts,-10.947786,1
25,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont dures . <eos>,6,dures,durs,4,dures,-10.358631,durs,-12.153331,1
26,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont claires . <eos>,6,claires,clairs,4,claires,-10.336364,clairs,-13.280202,1
27,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont intéressantes . <eos>,6,intéressantes,intéressants,4,intéressantes,-10.032412,intéressants,-11.937771,1
28,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont brillantes . <eos>,6,brillantes,brillants,4,brillantes,-11.45829,brillants,-14.237037,1
29,P_NOUN_4_ADJ_d,F,P,les chaises près de moi sont compliquées . <eos>,6,compliquées,compliqués,4,compliquées,-11.508115,compliqués,-13.974054,1
30,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-8.9798355,verts,-10.699633,1
31,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-10.790763,bleus,-12.026037,1
32,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont noires . <eos>,6,noires,noirs,4,noires,-7.9397697,noirs,-11.371031,1
33,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-10.959286,délicats,-14.049031,1
34,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-10.615983,pointus,-14.078002,1
35,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-9.802286,ronds,-13.040581,1
36,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont froides . <eos>,6,froides,froids,4,froides,-10.107343,froids,-14.634909,1
37,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-10.856594,chauds,-13.342649,1
38,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-8.270799,importants,-12.319082,1
39,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-8.7020645,courts,-11.559025,1
40,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont dures . <eos>,6,dures,durs,4,dures,-8.813622,durs,-11.147839,1
41,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont claires . <eos>,6,claires,clairs,4,claires,-10.35883,clairs,-13.750048,1
42,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont intéressantes . <eos>,6,intéressantes,intéressants,4,intéressantes,-10.353825,intéressants,-12.324654,1
43,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont brillantes . <eos>,6,brillantes,brillants,4,brillantes,-12.412218,brillants,-14.858339,1
44,P_NOUN_4_ADJ_d,F,P,les poubelles près de moi sont compliquées . <eos>,6,compliquées,compliqués,4,compliquées,-11.194164,compliqués,-14.037804,1
45,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-7.92662,verts,-9.38593,1
46,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-8.558105,bleus,-9.178194,1
47,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont noires . <eos>,6,noires,noirs,4,noires,-6.167289,noirs,-8.580393,1
48,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-10.5769,délicats,-13.640505,1
49,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-10.515267,pointus,-13.494497,1
50,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-9.505207,ronds,-11.541123,1
51,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont froides . <eos>,6,froides,froids,4,froides,-8.331505,froids,-13.1231,1
52,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-9.593573,chauds,-11.733374,1
53,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-9.292765,importants,-12.915428,1
54,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-7.968865,courts,-10.683193,1
55,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont dures . <eos>,6,dures,durs,4,dures,-7.7536283,durs,-9.937994,1
56,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont claires . <eos>,6,claires,clairs,4,claires,-10.227292,clairs,-11.662514,1
57,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont intéressantes . <eos>,6,intéressantes,intéressants,4,intéressantes,-10.696548,intéressants,-12.953339,1
58,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont brillantes . <eos>,6,brillantes,brillants,4,brillantes,-10.671537,brillants,-12.662967,1
59,P_NOUN_4_ADJ_d,F,P,les chemises près de moi sont compliquées . <eos>,6,compliquées,compliqués,4,compliquées,-11.760504,compliqués,-14.097687,1
60,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-10.432132,verts,-10.740258,1
61,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-10.821735,bleus,-10.956249,1
62,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont noires . <eos>,6,noires,noirs,4,noires,-9.087691,noirs,-11.49955,1
63,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-12.250315,délicats,-14.350344,1
64,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-12.20296,pointus,-14.790653,1
65,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-11.809576,ronds,-13.051544,1
66,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont froides . <eos>,6,froides,froids,4,froides,-9.225288,froids,-14.816268,1
67,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-10.6544485,chauds,-14.421243,1
68,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-7.1990404,importants,-10.082441,1
69,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-9.299372,courts,-10.83522,1
70,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont dures . <eos>,6,dures,durs,4,dures,-9.803009,durs,-11.822701,1
71,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont claires . <eos>,6,claires,clairs,4,claires,-11.016699,clairs,-12.308298,1
72,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont intéressantes . <eos>,6,intéressantes,intéressants,4,intéressantes,-10.024346,intéressants,-11.152256,1
73,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont brillantes . <eos>,6,brillantes,brillants,4,brillantes,-12.047136,brillants,-12.816532,1
74,P_NOUN_4_ADJ_d,F,P,les recettes près de moi sont compliquées . <eos>,6,compliquées,compliqués,4,compliquées,-11.966366,compliqués,-14.580259,1
75,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont vertes . <eos>,6,vertes,verts,4,vertes,-6.8785763,verts,-9.66902,1
76,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont bleues . <eos>,6,bleues,bleus,4,bleues,-7.7594123,bleus,-8.477132,1
77,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont noires . <eos>,6,noires,noirs,4,noires,-5.547109,noirs,-8.687302,1
78,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont délicates . <eos>,6,délicates,délicats,4,délicates,-9.750463,délicats,-12.092978,1
79,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont pointues . <eos>,6,pointues,pointus,4,pointues,-9.073086,pointus,-12.662881,1
80,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont rondes . <eos>,6,rondes,ronds,4,rondes,-7.9929924,ronds,-11.085926,1
81,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont froides . <eos>,6,froides,froids,4,froides,-8.531656,froids,-12.423693,1
82,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont chaudes . <eos>,6,chaudes,chauds,4,chaudes,-10.313121,chauds,-12.680504,1
83,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont importantes . <eos>,6,importantes,importants,4,importantes,-9.535365,importants,-12.889108,1
84,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont courtes . <eos>,6,courtes,courts,4,courtes,-6.4781237,courts,-8.764264,1
85,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont dures . <eos>,6,dures,durs,4,dures,-7.677312,durs,-9.229579,1
86,P_NOUN_4_ADJ_d,F,P,les jupes près de moi sont claires . <eos>,6,claires,clairs,4,claires,-8.048496,clairs,-10.7855835,1
