,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont achetées <eos>,10,achetées,achetés,8,M,achetées,-8.441433,achetés,-7.932961,0
1,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont brisées <eos>,10,brisées,brisés,8,M,brisées,-7.5989485,brisés,-11.668456,1
2,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont cachées <eos>,10,cachées,cachés,8,M,cachées,-6.0436378,cachés,-7.5843797,1
3,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont cassées <eos>,10,cassées,cassés,8,M,cassées,-8.849832,cassés,-10.423685,1
4,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont couvertes <eos>,10,couvertes,couverts,8,M,couvertes,-8.005303,couverts,-9.471834,1
5,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont déformées <eos>,10,déformées,déformés,8,M,déformées,-8.240834,déformés,-11.588931,1
6,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont fixées <eos>,10,fixées,fixés,8,M,fixées,-7.7060165,fixés,-10.56452,1
7,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont jetées <eos>,10,jetées,jetés,8,M,jetées,-8.566936,jetés,-10.432129,1
8,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont laissées <eos>,10,laissées,laissés,8,M,laissées,-8.175992,laissés,-9.739951,1
9,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont ouvertes <eos>,10,ouvertes,ouverts,8,M,ouvertes,-8.526196,ouverts,-10.728173,1
10,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont perdues <eos>,10,perdues,perdus,8,M,perdues,-6.583776,perdus,-8.0966835,1
11,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont réparées <eos>,10,réparées,réparés,8,M,réparées,-10.274416,réparés,-13.549332,1
12,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont retirées <eos>,10,retirées,retirés,8,M,retirées,-8.304665,retirés,-8.783947,1
13,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont tombées <eos>,10,tombées,tombés,8,M,tombées,-9.54464,tombés,-8.290697,0
14,P_NOUN_5_PASS_a,F,P,les gemmes avec les bracelets que j' aime beaucoup sont utilisées <eos>,10,utilisées,utilisés,8,M,utilisées,-3.367402,utilisés,-5.6434584,1
15,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont achetées <eos>,10,achetées,achetés,8,M,achetées,-8.072529,achetés,-9.018683,1
16,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont brisées <eos>,10,brisées,brisés,8,M,brisées,-8.485614,brisés,-12.566111,1
17,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont cachées <eos>,10,cachées,cachés,8,M,cachées,-6.2392316,cachés,-8.3754425,1
18,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont cassées <eos>,10,cassées,cassés,8,M,cassées,-9.402499,cassés,-10.785225,1
19,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont couvertes <eos>,10,couvertes,couverts,8,M,couvertes,-8.024587,couverts,-9.736359,1
20,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont déformées <eos>,10,déformées,déformés,8,M,déformées,-8.352297,déformés,-11.767894,1
21,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont fixées <eos>,10,fixées,fixés,8,M,fixées,-7.6736465,fixés,-10.796537,1
22,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont jetées <eos>,10,jetées,jetés,8,M,jetées,-8.626556,jetés,-11.048741,1
23,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont laissées <eos>,10,laissées,laissés,8,M,laissées,-8.0406,laissés,-9.534314,1
24,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont ouvertes <eos>,10,ouvertes,ouverts,8,M,ouvertes,-8.783396,ouverts,-10.749515,1
25,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont perdues <eos>,10,perdues,perdus,8,M,perdues,-6.8720455,perdus,-8.651248,1
26,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont réparées <eos>,10,réparées,réparés,8,M,réparées,-10.492781,réparés,-13.683981,1
27,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont retirées <eos>,10,retirées,retirés,8,M,retirées,-8.674521,retirés,-9.70928,1
28,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont tombées <eos>,10,tombées,tombés,8,M,tombées,-9.152023,tombés,-8.585355,0
29,P_NOUN_5_PASS_a,F,P,les gemmes avec les miroirs que j' aime beaucoup sont utilisées <eos>,10,utilisées,utilisés,8,M,utilisées,-3.3198252,utilisés,-5.5178537,1
30,P_NOUN_5_PASS_a,F,P,les gemmes avec les crayons que j' aime beaucoup sont achetées <eos>,10,achetées,achetés,8,M,achetées,-6.911887,achetés,-8.0453205,1
31,P_NOUN_5_PASS_a,F,P,les gemmes avec les crayons que j' aime beaucoup sont brisées <eos>,10,brisées,brisés,8,M,brisées,-8.842743,brisés,-13.373547,1
32,P_NOUN_5_PASS_a,F,P,les gemmes avec les crayons que j' aime beaucoup sont cachées <eos>,10,cachées,cachés,8,M,cachées,-7.9299154,cachés,-9.130714,1
