,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement achetées <eos>,10,achetées,achetés,8,F,S,achetées,-5.809574,achetés,-8.651713,1
1,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement brisées <eos>,10,brisées,brisés,8,F,S,brisées,-8.912158,brisés,-13.519205,1
2,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement cachées <eos>,10,cachées,cachés,8,F,S,cachées,-6.122178,cachés,-8.785418,1
3,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement cassées <eos>,10,cassées,cassés,8,F,S,cassées,-8.738558,cassés,-10.919772,1
4,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement couvertes <eos>,10,couvertes,couverts,8,F,S,couvertes,-7.4537544,couverts,-10.298479,1
5,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement déformées <eos>,10,déformées,déformés,8,F,S,déformées,-7.444746,déformés,-13.090878,1
6,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement fixées <eos>,10,fixées,fixés,8,F,S,fixées,-7.4891567,fixés,-11.39392,1
7,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement jetées <eos>,10,jetées,jetés,8,F,S,jetées,-9.326574,jetés,-11.645077,1
8,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement laissées <eos>,10,laissées,laissés,8,F,S,laissées,-6.095481,laissés,-10.765579,1
9,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement ouvertes <eos>,10,ouvertes,ouverts,8,F,S,ouvertes,-8.682896,ouverts,-13.213692,1
10,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement perdues <eos>,10,perdues,perdus,8,F,S,perdues,-6.5761676,perdus,-11.284098,1
11,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement réparées <eos>,10,réparées,réparés,8,F,S,réparées,-11.168031,réparés,-14.766257,1
12,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement retirées <eos>,10,retirées,retirés,8,F,S,retirées,-7.124962,retirés,-9.155107,1
13,P_NOUN_5_PASS_b,F,P,les gemmes avec la gemme qui étaient ici sont probablement tombées <eos>,10,tombées,tombés,8,F,S,tombées,-6.9614277,tombés,-9.050594,1
