,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est verte <eos>,9,verte,vert,7,M,P,verte,-11.004667,vert,-9.176395,0
1,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est bleue <eos>,9,bleue,bleu,7,M,P,bleue,-7.140689,bleu,-8.255638,1
2,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est noire <eos>,9,noire,noir,7,M,P,noire,-7.747371,noir,-9.022854,1
3,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est délicate <eos>,9,délicate,délicat,7,M,P,délicate,-8.727732,délicat,-12.771708,1
4,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est pointue <eos>,9,pointue,pointu,7,M,P,pointue,-10.550785,pointu,-12.9841,1
5,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est ronde <eos>,9,ronde,rond,7,M,P,ronde,-8.633125,rond,-11.304983,1
6,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est froide <eos>,9,froide,froid,7,M,P,froide,-12.62477,froid,-13.692235,1
7,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est chaude <eos>,9,chaude,chaud,7,M,P,chaude,-11.412275,chaud,-12.142326,1
8,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est importante <eos>,9,importante,important,7,M,P,importante,-8.127329,important,-10.930082,1
9,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est courte <eos>,9,courte,court,7,M,P,courte,-8.89542,court,-11.904345,1
10,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est dure <eos>,9,dure,dur,7,M,P,dure,-10.546902,dur,-13.718554,1
11,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est claire <eos>,9,claire,clair,7,M,P,claire,-8.951938,clair,-10.9290285,1
12,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est intéressante <eos>,9,intéressante,intéressant,7,M,P,intéressante,-9.180863,intéressant,-12.418877,1
13,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est brillante <eos>,9,brillante,brillant,7,M,P,brillante,-9.301882,brillant,-11.104364,1
14,S_NOUN_4_ADJ_d,F,S,la gemme avec les bracelets près de moi est compliquée <eos>,9,compliquée,compliqué,7,M,P,compliquée,-10.368489,compliqué,-13.222654,1
15,S_NOUN_4_ADJ_d,F,S,la gemme avec les miroirs près de moi est verte <eos>,9,verte,vert,7,M,P,verte,-9.237704,vert,-9.505202,1
16,S_NOUN_4_ADJ_d,F,S,la gemme avec les miroirs près de moi est bleue <eos>,9,bleue,bleu,7,M,P,bleue,-6.8952236,bleu,-8.1304,1
17,S_NOUN_4_ADJ_d,F,S,la gemme avec les miroirs près de moi est noire <eos>,9,noire,noir,7,M,P,noire,-8.015677,noir,-9.214114,1
18,S_NOUN_4_ADJ_d,F,S,la gemme avec les miroirs près de moi est délicate <eos>,9,délicate,délicat,7,M,P,délicate,-8.470537,délicat,-12.018671,1
19,S_NOUN_4_ADJ_d,F,S,la gemme avec les miroirs près de moi est pointue <eos>,9,pointue,pointu,7,M,P,pointue,-11.06577,pointu,-14.181094,1
