,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont achetées <eos>,9,achetées,achetés,7,M,achetées,-8.881353,achetés,-7.928299,0
1,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont brisées <eos>,9,brisées,brisés,7,M,brisées,-9.3056555,brisés,-10.752834,1
2,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont cachées <eos>,9,cachées,cachés,7,M,cachées,-7.7862563,cachés,-8.625542,1
3,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont cassées <eos>,9,cassées,cassés,7,M,cassées,-10.385281,cassés,-8.567271,0
4,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,M,couvertes,-9.260017,couverts,-8.175681,0
5,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont déformées <eos>,9,déformées,déformés,7,M,déformées,-8.693377,déformés,-10.845453,1
6,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont fixées <eos>,9,fixées,fixés,7,M,fixées,-6.223304,fixés,-8.265274,1
7,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont jetées <eos>,9,jetées,jetés,7,M,jetées,-8.482138,jetés,-8.808633,1
8,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont laissées <eos>,9,laissées,laissés,7,M,laissées,-8.679432,laissés,-9.172536,1
9,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,M,ouvertes,-8.3939495,ouverts,-9.835979,1
10,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont perdues <eos>,9,perdues,perdus,7,M,perdues,-7.409413,perdus,-9.683227,1
11,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont réparées <eos>,9,réparées,réparés,7,M,réparées,-10.674094,réparés,-13.291383,1
12,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont retirées <eos>,9,retirées,retirés,7,M,retirées,-7.2847595,retirés,-7.0379667,0
13,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont tombées <eos>,9,tombées,tombés,7,M,tombées,-8.466412,tombés,-8.371454,0
14,P_NOUN_4_PASS_c,F,P,les gemmes avec les bracelets qui étaient ici sont utilisées <eos>,9,utilisées,utilisés,7,M,utilisées,-4.4057913,utilisés,-5.0839214,1
15,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont achetées <eos>,9,achetées,achetés,7,M,achetées,-7.1878114,achetés,-8.996419,1
16,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont brisées <eos>,9,brisées,brisés,7,M,brisées,-9.220223,brisés,-10.575217,1
17,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont cachées <eos>,9,cachées,cachés,7,M,cachées,-7.040306,cachés,-8.41121,1
18,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont cassées <eos>,9,cassées,cassés,7,M,cassées,-9.912756,cassés,-8.827256,0
19,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,M,couvertes,-8.0959015,couverts,-8.273615,1
20,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont déformées <eos>,9,déformées,déformés,7,M,déformées,-8.22886,déformés,-10.888903,1
21,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont fixées <eos>,9,fixées,fixés,7,M,fixées,-6.0601974,fixés,-8.23988,1
22,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont jetées <eos>,9,jetées,jetés,7,M,jetées,-8.739567,jetés,-9.225015,1
23,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont laissées <eos>,9,laissées,laissés,7,M,laissées,-8.484118,laissés,-9.091485,1
24,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,M,ouvertes,-8.414259,ouverts,-9.79567,1
25,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont perdues <eos>,9,perdues,perdus,7,M,perdues,-7.2377586,perdus,-9.685659,1
26,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont réparées <eos>,9,réparées,réparés,7,M,réparées,-9.553529,réparés,-12.610933,1
27,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont retirées <eos>,9,retirées,retirés,7,M,retirées,-7.038707,retirés,-7.4686613,1
28,P_NOUN_4_PASS_c,F,P,les gemmes avec les miroirs qui étaient ici sont tombées <eos>,9,tombées,tombés,7,M,tombées,-7.714468,tombés,-8.485218,1
