,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins verte <eos>,14,verte,vert,12,F,P,verte,-6.970913,vert,-8.736293,1
1,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins bleue <eos>,14,bleue,bleu,12,F,P,bleue,-8.106841,bleu,-7.997307,0
2,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins noire <eos>,14,noire,noir,12,F,P,noire,-6.9871893,noir,-7.7847443,1
3,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins délicate <eos>,14,délicate,délicat,12,F,P,délicate,-7.523176,délicat,-10.146248,1
4,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins pointue <eos>,14,pointue,pointu,12,F,P,pointue,-8.754631,pointu,-12.762765,1
5,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins ronde <eos>,14,ronde,rond,12,F,P,ronde,-6.353817,rond,-11.3415575,1
6,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins froide <eos>,14,froide,froid,12,F,P,froide,-7.1746955,froid,-9.565735,1
7,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins chaude <eos>,14,chaude,chaud,12,F,P,chaude,-7.1280556,chaud,-7.8161726,1
8,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins importante <eos>,14,importante,important,12,F,P,importante,-4.859709,important,-8.736147,1
9,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins courte <eos>,14,courte,court,12,F,P,courte,-6.534299,court,-9.081512,1
10,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins dure <eos>,14,dure,dur,12,F,P,dure,-8.399485,dur,-9.527821,1
11,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins claire <eos>,14,claire,clair,12,F,P,claire,-5.603552,clair,-6.720145,1
12,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins intéressante <eos>,14,intéressante,intéressant,12,F,P,intéressante,-6.831645,intéressant,-9.513807,1
13,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins brillante <eos>,14,brillante,brillant,12,F,P,brillante,-5.5186577,brillant,-7.890414,1
14,S_NOUN_9_ADJ_a,F,S,la gemme avec les gemmes qui était là depuis hier est plus ou moins compliquée <eos>,14,compliquée,compliqué,12,F,P,compliquée,-6.9390135,compliqué,-8.686389,1
15,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins verte <eos>,14,verte,vert,12,F,P,verte,-6.384123,vert,-8.244653,1
16,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins bleue <eos>,14,bleue,bleu,12,F,P,bleue,-8.178521,bleu,-7.7489014,0
17,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins noire <eos>,14,noire,noir,12,F,P,noire,-6.7158103,noir,-7.794163,1
18,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins délicate <eos>,14,délicate,délicat,12,F,P,délicate,-8.135433,délicat,-10.245471,1
19,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins pointue <eos>,14,pointue,pointu,12,F,P,pointue,-7.9565716,pointu,-11.940024,1
20,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins ronde <eos>,14,ronde,rond,12,F,P,ronde,-5.489229,rond,-9.98537,1
21,S_NOUN_9_ADJ_a,F,S,la gemme avec les chaises qui était là depuis hier est plus ou moins froide <eos>,14,froide,froid,12,F,P,froide,-7.6046386,froid,-10.383869,1
