,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient achetées <eos>,6,achetées,achetés,4,F,achetées,-7.412279,achetés,-10.210808,1
1,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient brisées <eos>,6,brisées,brisés,4,F,brisées,-8.273109,brisés,-13.088074,1
2,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient cachées <eos>,6,cachées,cachés,4,F,cachées,-5.3266444,cachés,-9.795931,1
3,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient cassées <eos>,6,cassées,cassés,4,F,cassées,-8.374753,cassés,-11.05958,1
4,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-6.7430973,couverts,-8.725025,1
5,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient déformées <eos>,6,déformées,déformés,4,F,déformées,-7.434591,déformés,-11.821451,1
6,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient fixées <eos>,6,fixées,fixés,4,F,fixées,-6.6329994,fixés,-9.501665,1
7,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient jetées <eos>,6,jetées,jetés,4,F,jetées,-8.159892,jetés,-11.742361,1
8,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient laissées <eos>,6,laissées,laissés,4,F,laissées,-8.057326,laissés,-11.193938,1
9,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient ouvertes <eos>,6,ouvertes,ouverts,4,F,ouvertes,-7.8481236,ouverts,-11.923948,1
10,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient perdues <eos>,6,perdues,perdus,4,F,perdues,-8.484407,perdus,-11.624033,1
11,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient réparées <eos>,6,réparées,réparés,4,F,réparées,-9.759398,réparés,-14.53145,1
12,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient retirées <eos>,6,retirées,retirés,4,F,retirées,-8.532291,retirés,-10.2865095,1
13,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient tombées <eos>,6,tombées,tombés,4,F,tombées,-8.875277,tombés,-11.954192,1
14,P_NOUN_1_PASS_b,F,P,les gemmes avec les chaises étaient utilisées <eos>,6,utilisées,utilisés,4,F,utilisées,-4.5749054,utilisés,-8.095282,1
15,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient achetées <eos>,6,achetées,achetés,4,F,achetées,-6.4252434,achetés,-9.987105,1
16,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient brisées <eos>,6,brisées,brisés,4,F,brisées,-7.6186447,brisés,-12.411565,1
17,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient cachées <eos>,6,cachées,cachés,4,F,cachées,-5.5289145,cachés,-8.379123,1
18,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient cassées <eos>,6,cassées,cassés,4,F,cassées,-7.6787086,cassés,-10.4506035,1
19,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-7.045269,couverts,-9.864619,1
20,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient déformées <eos>,6,déformées,déformés,4,F,déformées,-6.9419017,déformés,-12.219149,1
21,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient fixées <eos>,6,fixées,fixés,4,F,fixées,-5.9774036,fixés,-9.171572,1
22,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient jetées <eos>,6,jetées,jetés,4,F,jetées,-6.8479514,jetés,-10.099516,1
23,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient laissées <eos>,6,laissées,laissés,4,F,laissées,-7.6988544,laissés,-10.760322,1
24,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient ouvertes <eos>,6,ouvertes,ouverts,4,F,ouvertes,-7.8599234,ouverts,-12.451013,1
25,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient perdues <eos>,6,perdues,perdus,4,F,perdues,-7.254096,perdus,-11.554825,1
26,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient réparées <eos>,6,réparées,réparés,4,F,réparées,-8.441867,réparés,-13.504126,1
27,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient retirées <eos>,6,retirées,retirés,4,F,retirées,-7.33396,retirés,-9.323427,1
28,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient tombées <eos>,6,tombées,tombés,4,F,tombées,-7.8531637,tombés,-10.918737,1
29,P_NOUN_1_PASS_b,F,P,les gemmes avec les poubelles étaient utilisées <eos>,6,utilisées,utilisés,4,F,utilisées,-3.935979,utilisés,-7.7595043,1
30,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient achetées <eos>,6,achetées,achetés,4,F,achetées,-6.030498,achetés,-9.665295,1
31,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient brisées <eos>,6,brisées,brisés,4,F,brisées,-8.081005,brisés,-12.918024,1
32,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient cachées <eos>,6,cachées,cachés,4,F,cachées,-6.3193808,cachés,-9.77771,1
33,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient cassées <eos>,6,cassées,cassés,4,F,cassées,-8.737056,cassés,-11.2035,1
34,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-6.7260084,couverts,-9.35967,1
35,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient déformées <eos>,6,déformées,déformés,4,F,déformées,-7.025076,déformés,-11.152872,1
36,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient fixées <eos>,6,fixées,fixés,4,F,fixées,-5.500225,fixés,-8.883917,1
37,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient jetées <eos>,6,jetées,jetés,4,F,jetées,-8.00742,jetés,-10.544385,1
38,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient laissées <eos>,6,laissées,laissés,4,F,laissées,-7.793983,laissés,-10.082998,1
39,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient ouvertes <eos>,6,ouvertes,ouverts,4,F,ouvertes,-8.689284,ouverts,-12.300933,1
40,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient perdues <eos>,6,perdues,perdus,4,F,perdues,-8.223045,perdus,-11.314552,1
41,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient réparées <eos>,6,réparées,réparés,4,F,réparées,-10.144497,réparés,-14.765017,1
42,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient retirées <eos>,6,retirées,retirés,4,F,retirées,-7.945656,retirés,-9.125647,1
43,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient tombées <eos>,6,tombées,tombés,4,F,tombées,-7.908661,tombés,-10.605924,1
44,P_NOUN_1_PASS_b,F,P,les gemmes avec les chemises étaient utilisées <eos>,6,utilisées,utilisés,4,F,utilisées,-4.096386,utilisés,-7.6860924,1
45,P_NOUN_1_PASS_b,F,P,les gemmes avec les recettes étaient achetées <eos>,6,achetées,achetés,4,F,achetées,-5.6333637,achetés,-9.541655,1
46,P_NOUN_1_PASS_b,F,P,les gemmes avec les recettes étaient brisées <eos>,6,brisées,brisés,4,F,brisées,-9.328093,brisés,-14.887993,1
47,P_NOUN_1_PASS_b,F,P,les gemmes avec les recettes étaient cachées <eos>,6,cachées,cachés,4,F,cachées,-7.429618,cachés,-9.688068,1
48,P_NOUN_1_PASS_b,F,P,les gemmes avec les recettes étaient cassées <eos>,6,cassées,cassés,4,F,cassées,-10.604574,cassés,-12.702053,1
49,P_NOUN_1_PASS_b,F,P,les gemmes avec les recettes étaient couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-8.231839,couverts,-9.879274,1
