,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_1_ADJ_b,F,P,les gemmes étaient vertes . <eos>,3,vertes,verts,1,vertes,-6.185607,verts,-10.772468,1
1,P_NOUN_1_ADJ_b,F,P,les gemmes étaient bleues . <eos>,3,bleues,bleus,1,bleues,-7.4172754,bleus,-10.557842,1
2,P_NOUN_1_ADJ_b,F,P,les gemmes étaient noires . <eos>,3,noires,noirs,1,noires,-5.561554,noirs,-9.333189,1
3,P_NOUN_1_ADJ_b,F,P,les gemmes étaient délicates . <eos>,3,délicates,délicats,1,délicates,-10.901058,délicats,-13.99736,1
4,P_NOUN_1_ADJ_b,F,P,les gemmes étaient pointues . <eos>,3,pointues,pointus,1,pointues,-9.230874,pointus,-13.62422,1
5,P_NOUN_1_ADJ_b,F,P,les gemmes étaient rondes . <eos>,3,rondes,ronds,1,rondes,-10.73513,ronds,-12.300587,1
6,P_NOUN_1_ADJ_b,F,P,les gemmes étaient froides . <eos>,3,froides,froids,1,froides,-8.465761,froids,-13.666562,1
7,P_NOUN_1_ADJ_b,F,P,les gemmes étaient chaudes . <eos>,3,chaudes,chauds,1,chaudes,-9.98317,chauds,-12.616955,1
8,P_NOUN_1_ADJ_b,F,P,les gemmes étaient importantes . <eos>,3,importantes,importants,1,importantes,-8.814608,importants,-13.599181,1
9,P_NOUN_1_ADJ_b,F,P,les gemmes étaient courtes . <eos>,3,courtes,courts,1,courtes,-9.806719,courts,-12.9068365,1
10,P_NOUN_1_ADJ_b,F,P,les gemmes étaient dures . <eos>,3,dures,durs,1,dures,-7.7032523,durs,-12.449671,1
11,P_NOUN_1_ADJ_b,F,P,les gemmes étaient claires . <eos>,3,claires,clairs,1,claires,-9.02836,clairs,-12.260228,1
12,P_NOUN_1_ADJ_b,F,P,les gemmes étaient intéressantes . <eos>,3,intéressantes,intéressants,1,intéressantes,-10.186848,intéressants,-11.974764,1
13,P_NOUN_1_ADJ_b,F,P,les gemmes étaient brillantes . <eos>,3,brillantes,brillants,1,brillantes,-8.83408,brillants,-10.724347,1
14,P_NOUN_1_ADJ_b,F,P,les gemmes étaient compliquées . <eos>,3,compliquées,compliqués,1,compliquées,-12.998817,compliqués,-15.353636,1
15,P_NOUN_1_ADJ_b,F,P,les chaises étaient vertes . <eos>,3,vertes,verts,1,vertes,-8.267036,verts,-11.313739,1
16,P_NOUN_1_ADJ_b,F,P,les chaises étaient bleues . <eos>,3,bleues,bleus,1,bleues,-7.3898263,bleus,-9.933229,1
17,P_NOUN_1_ADJ_b,F,P,les chaises étaient noires . <eos>,3,noires,noirs,1,noires,-5.3951206,noirs,-10.8821,1
