,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement achetée <eos>,8,achetée,acheté,6,M,P,achetée,-11.300709,acheté,-10.023996,0
1,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement brisée <eos>,8,brisée,brisé,6,M,P,brisée,-7.865596,brisé,-13.24183,1
2,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement cachée <eos>,8,cachée,caché,6,M,P,cachée,-7.073566,caché,-10.43774,1
3,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement cassée <eos>,8,cassée,cassé,6,M,P,cassée,-7.5611534,cassé,-10.739852,1
4,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement couverte <eos>,8,couverte,couvert,6,M,P,couverte,-7.1721945,couvert,-12.026909,1
5,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement déformée <eos>,8,déformée,déformé,6,M,P,déformée,-9.838792,déformé,-12.66225,1
6,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement fixée <eos>,8,fixée,fixé,6,M,P,fixée,-7.5031757,fixé,-11.366519,1
7,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement jetée <eos>,8,jetée,jeté,6,M,P,jetée,-9.242074,jeté,-11.417215,1
8,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement laissée <eos>,8,laissée,laissé,6,M,P,laissée,-8.032093,laissé,-11.527174,1
9,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement ouverte <eos>,8,ouverte,ouvert,6,M,P,ouverte,-8.099276,ouvert,-13.020852,1
10,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement perdue <eos>,8,perdue,perdu,6,M,P,perdue,-7.543642,perdu,-11.786708,1
11,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement réparée <eos>,8,réparée,réparé,6,M,P,réparée,-10.156263,réparé,-14.606514,1
12,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement retirée <eos>,8,retirée,retiré,6,M,P,retirée,-9.310411,retiré,-12.4243355,1
13,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement tombée <eos>,8,tombée,tombé,6,M,P,tombée,-9.335352,tombé,-11.061695,1
14,S_NOUN_3_PASS_b,F,S,la gemme avec les bracelets est aussi probablement utilisée <eos>,8,utilisée,utilisé,6,M,P,utilisée,-2.671894,utilisé,-6.279331,1
15,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement achetée <eos>,8,achetée,acheté,6,M,P,achetée,-10.191339,acheté,-13.314556,1
16,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement brisée <eos>,8,brisée,brisé,6,M,P,brisée,-7.7235813,brisé,-13.309055,1
17,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement cachée <eos>,8,cachée,caché,6,M,P,cachée,-7.398159,caché,-11.08046,1
18,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement cassée <eos>,8,cassée,cassé,6,M,P,cassée,-8.807188,cassé,-11.453674,1
19,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement couverte <eos>,8,couverte,couvert,6,M,P,couverte,-5.87727,couvert,-11.584311,1
20,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement déformée <eos>,8,déformée,déformé,6,M,P,déformée,-9.067518,déformé,-12.871327,1
21,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement fixée <eos>,8,fixée,fixé,6,M,P,fixée,-7.296227,fixé,-11.6229,1
22,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement jetée <eos>,8,jetée,jeté,6,M,P,jetée,-9.156358,jeté,-12.43682,1
23,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement laissée <eos>,8,laissée,laissé,6,M,P,laissée,-8.374076,laissé,-11.87619,1
24,S_NOUN_3_PASS_b,F,S,la gemme avec les miroirs est aussi probablement ouverte <eos>,8,ouverte,ouvert,6,M,P,ouverte,-7.6834784,ouvert,-12.930467,1
