,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont achetées <eos>,6,achetées,achetés,4,F,achetées,-7.871867,achetés,-10.360253,1
1,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont brisées <eos>,6,brisées,brisés,4,F,brisées,-8.183741,brisés,-13.215807,1
2,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont cachées <eos>,6,cachées,cachés,4,F,cachées,-5.637564,cachés,-10.112928,1
3,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont cassées <eos>,6,cassées,cassés,4,F,cassées,-8.434055,cassés,-11.136955,1
4,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-6.963009,couverts,-9.14997,1
5,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont déformées <eos>,6,déformées,déformés,4,F,déformées,-7.442186,déformés,-11.733301,1
6,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont fixées <eos>,6,fixées,fixés,4,F,fixées,-6.6800094,fixés,-10.120167,1
7,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont jetées <eos>,6,jetées,jetés,4,F,jetées,-7.8006773,jetés,-12.134541,1
8,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont laissées <eos>,6,laissées,laissés,4,F,laissées,-8.233415,laissés,-11.101428,1
9,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont ouvertes <eos>,6,ouvertes,ouverts,4,F,ouvertes,-7.848221,ouverts,-11.66138,1
10,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont perdues <eos>,6,perdues,perdus,4,F,perdues,-8.353136,perdus,-11.328049,1
11,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont réparées <eos>,6,réparées,réparés,4,F,réparées,-9.293762,réparés,-13.716297,1
12,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont retirées <eos>,6,retirées,retirés,4,F,retirées,-8.186577,retirés,-9.685233,1
13,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont tombées <eos>,6,tombées,tombés,4,F,tombées,-9.080789,tombés,-11.991928,1
14,P_NOUN_1_PASS_a,F,P,les gemmes avec les chaises sont utilisées <eos>,6,utilisées,utilisés,4,F,utilisées,-4.763358,utilisés,-8.144279,1
15,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont achetées <eos>,6,achetées,achetés,4,F,achetées,-6.960663,achetés,-10.352594,1
16,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont brisées <eos>,6,brisées,brisés,4,F,brisées,-7.7526197,brisés,-12.762967,1
17,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont cachées <eos>,6,cachées,cachés,4,F,cachées,-5.9564495,cachés,-8.757842,1
18,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont cassées <eos>,6,cassées,cassés,4,F,cassées,-8.310672,cassés,-10.82465,1
19,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont couvertes <eos>,6,couvertes,couverts,4,F,couvertes,-7.3495846,couverts,-10.499997,1
20,P_NOUN_1_PASS_a,F,P,les gemmes avec les poubelles sont déformées <eos>,6,déformées,déformés,4,F,déformées,-7.176583,déformés,-12.49231,1
