,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_d,F,S,la gemme près de moi est achetée . <eos>,6,achetée,acheté,4,achetée,-8.252613,acheté,-10.501043,1
1,S_NOUN_4_PASS_d,F,S,la gemme près de moi est brisée . <eos>,6,brisée,brisé,4,brisée,-7.0311766,brisé,-10.849074,1
2,S_NOUN_4_PASS_d,F,S,la gemme près de moi est cachée . <eos>,6,cachée,caché,4,cachée,-5.7271843,caché,-8.573185,1
3,S_NOUN_4_PASS_d,F,S,la gemme près de moi est cassée . <eos>,6,cassée,cassé,4,cassée,-7.974558,cassé,-11.032398,1
4,S_NOUN_4_PASS_d,F,S,la gemme près de moi est couverte . <eos>,6,couverte,couvert,4,couverte,-6.607769,couvert,-9.28404,1
5,S_NOUN_4_PASS_d,F,S,la gemme près de moi est déformée . <eos>,6,déformée,déformé,4,déformée,-9.971882,déformé,-11.942444,1
6,S_NOUN_4_PASS_d,F,S,la gemme près de moi est fixée . <eos>,6,fixée,fixé,4,fixée,-7.3178654,fixé,-9.7676325,1
7,S_NOUN_4_PASS_d,F,S,la gemme près de moi est jetée . <eos>,6,jetée,jeté,4,jetée,-7.8778896,jeté,-10.713545,1
8,S_NOUN_4_PASS_d,F,S,la gemme près de moi est laissée . <eos>,6,laissée,laissé,4,laissée,-6.595755,laissé,-9.899717,1
9,S_NOUN_4_PASS_d,F,S,la gemme près de moi est ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.920388,ouvert,-9.484247,1
10,S_NOUN_4_PASS_d,F,S,la gemme près de moi est perdue . <eos>,6,perdue,perdu,4,perdue,-6.3445053,perdu,-8.608176,1
11,S_NOUN_4_PASS_d,F,S,la gemme près de moi est réparée . <eos>,6,réparée,réparé,4,réparée,-10.800412,réparé,-13.318148,1
12,S_NOUN_4_PASS_d,F,S,la gemme près de moi est retirée . <eos>,6,retirée,retiré,4,retirée,-8.183998,retiré,-10.373749,1
13,S_NOUN_4_PASS_d,F,S,la gemme près de moi est tombée . <eos>,6,tombée,tombé,4,tombée,-6.976824,tombé,-8.738766,1
