,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement achetée <eos>,11,achetée,acheté,9,F,achetée,-9.998316,acheté,-12.7558565,1
1,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement brisée <eos>,11,brisée,brisé,9,F,brisée,-8.2247095,brisé,-12.245583,1
2,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement cachée <eos>,11,cachée,caché,9,F,cachée,-7.1001363,caché,-10.737737,1
3,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement cassée <eos>,11,cassée,cassé,9,F,cassée,-8.546889,cassé,-13.5209255,1
4,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement couverte <eos>,11,couverte,couvert,9,F,couverte,-8.435112,couvert,-12.370652,1
5,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement déformée <eos>,11,déformée,déformé,9,F,déformée,-9.339011,déformé,-11.838475,1
6,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement fixée <eos>,11,fixée,fixé,9,F,fixée,-6.120546,fixé,-10.5200405,1
7,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement jetée <eos>,11,jetée,jeté,9,F,jetée,-9.24511,jeté,-13.239965,1
8,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement laissée <eos>,11,laissée,laissé,9,F,laissée,-8.446769,laissé,-11.345304,1
9,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement ouverte <eos>,11,ouverte,ouvert,9,F,ouverte,-8.037264,ouvert,-11.527339,1
10,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement perdue <eos>,11,perdue,perdu,9,F,perdue,-5.7894783,perdu,-10.633543,1
11,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement réparée <eos>,11,réparée,réparé,9,F,réparée,-12.147447,réparé,-15.682367,1
12,S_NOUN_6_PASS_a,F,S,la gemme avec la chaise qui était ici hier est probablement retirée <eos>,11,retirée,retiré,9,F,retirée,-9.188724,retiré,-11.583477,1
