,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_1_PASS_a,F,P,les gemmes sont achetées . <eos>,3,achetées,achetés,1,achetées,-7.3599877,achetés,-9.700067,1
1,P_NOUN_1_PASS_a,F,P,les gemmes sont brisées . <eos>,3,brisées,brisés,1,brisées,-9.245585,brisés,-13.599114,1
2,P_NOUN_1_PASS_a,F,P,les gemmes sont cachées . <eos>,3,cachées,cachés,1,cachées,-7.662487,cachés,-11.700571,1
3,P_NOUN_1_PASS_a,F,P,les gemmes sont cassées . <eos>,3,cassées,cassés,1,cassées,-10.161861,cassés,-12.265606,1
4,P_NOUN_1_PASS_a,F,P,les gemmes sont couvertes . <eos>,3,couvertes,couverts,1,couvertes,-7.969639,couverts,-11.342163,1
5,P_NOUN_1_PASS_a,F,P,les gemmes sont déformées . <eos>,3,déformées,déformés,1,déformées,-8.29846,déformés,-12.841029,1
6,P_NOUN_1_PASS_a,F,P,les gemmes sont fixées . <eos>,3,fixées,fixés,1,fixées,-6.6207905,fixés,-10.325725,1
7,P_NOUN_1_PASS_a,F,P,les gemmes sont jetées . <eos>,3,jetées,jetés,1,jetées,-8.287026,jetés,-11.711422,1
8,P_NOUN_1_PASS_a,F,P,les gemmes sont laissées . <eos>,3,laissées,laissés,1,laissées,-8.36117,laissés,-10.864337,1
9,P_NOUN_1_PASS_a,F,P,les gemmes sont ouvertes . <eos>,3,ouvertes,ouverts,1,ouvertes,-8.581823,ouverts,-13.273606,1
10,P_NOUN_1_PASS_a,F,P,les gemmes sont perdues . <eos>,3,perdues,perdus,1,perdues,-8.313979,perdus,-11.8187685,1
11,P_NOUN_1_PASS_a,F,P,les gemmes sont réparées . <eos>,3,réparées,réparés,1,réparées,-9.636837,réparés,-12.876756,1
12,P_NOUN_1_PASS_a,F,P,les gemmes sont retirées . <eos>,3,retirées,retirés,1,retirées,-8.609387,retirés,-9.821464,1
13,P_NOUN_1_PASS_a,F,P,les gemmes sont tombées . <eos>,3,tombées,tombés,1,tombées,-8.293516,tombés,-11.886037,1
14,P_NOUN_1_PASS_a,F,P,les gemmes sont utilisées . <eos>,3,utilisées,utilisés,1,utilisées,-2.9754786,utilisés,-6.7899365,1
15,P_NOUN_1_PASS_a,F,P,les chaises sont achetées . <eos>,3,achetées,achetés,1,achetées,-8.067661,achetés,-11.391617,1
16,P_NOUN_1_PASS_a,F,P,les chaises sont brisées . <eos>,3,brisées,brisés,1,brisées,-8.350266,brisés,-12.21457,1
17,P_NOUN_1_PASS_a,F,P,les chaises sont cachées . <eos>,3,cachées,cachés,1,cachées,-7.0869865,cachés,-13.217623,1
18,P_NOUN_1_PASS_a,F,P,les chaises sont cassées . <eos>,3,cassées,cassés,1,cassées,-9.0618305,cassés,-11.912327,1
19,P_NOUN_1_PASS_a,F,P,les chaises sont couvertes . <eos>,3,couvertes,couverts,1,couvertes,-5.146082,couverts,-8.242428,1
20,P_NOUN_1_PASS_a,F,P,les chaises sont déformées . <eos>,3,déformées,déformés,1,déformées,-8.735183,déformés,-12.90523,1
21,P_NOUN_1_PASS_a,F,P,les chaises sont fixées . <eos>,3,fixées,fixés,1,fixées,-6.033025,fixés,-10.211976,1
22,P_NOUN_1_PASS_a,F,P,les chaises sont jetées . <eos>,3,jetées,jetés,1,jetées,-8.35068,jetés,-11.896087,1
23,P_NOUN_1_PASS_a,F,P,les chaises sont laissées . <eos>,3,laissées,laissés,1,laissées,-7.829691,laissés,-11.133689,1
24,P_NOUN_1_PASS_a,F,P,les chaises sont ouvertes . <eos>,3,ouvertes,ouverts,1,ouvertes,-5.0352135,ouverts,-9.949023,1
25,P_NOUN_1_PASS_a,F,P,les chaises sont perdues . <eos>,3,perdues,perdus,1,perdues,-9.041831,perdus,-12.832188,1
26,P_NOUN_1_PASS_a,F,P,les chaises sont réparées . <eos>,3,réparées,réparés,1,réparées,-8.003078,réparés,-13.196468,1
27,P_NOUN_1_PASS_a,F,P,les chaises sont retirées . <eos>,3,retirées,retirés,1,retirées,-8.114701,retirés,-10.4746895,1
28,P_NOUN_1_PASS_a,F,P,les chaises sont tombées . <eos>,3,tombées,tombés,1,tombées,-8.127213,tombés,-11.800816,1
29,P_NOUN_1_PASS_a,F,P,les chaises sont utilisées . <eos>,3,utilisées,utilisés,1,utilisées,-4.568576,utilisés,-8.2485285,1
30,P_NOUN_1_PASS_a,F,P,les poubelles sont achetées . <eos>,3,achetées,achetés,1,achetées,-6.7871847,achetés,-10.880126,1
31,P_NOUN_1_PASS_a,F,P,les poubelles sont brisées . <eos>,3,brisées,brisés,1,brisées,-8.478059,brisés,-12.573803,1
32,P_NOUN_1_PASS_a,F,P,les poubelles sont cachées . <eos>,3,cachées,cachés,1,cachées,-6.785586,cachés,-12.197807,1
33,P_NOUN_1_PASS_a,F,P,les poubelles sont cassées . <eos>,3,cassées,cassés,1,cassées,-8.683362,cassés,-10.55071,1
34,P_NOUN_1_PASS_a,F,P,les poubelles sont couvertes . <eos>,3,couvertes,couverts,1,couvertes,-4.878764,couverts,-8.9552145,1
35,P_NOUN_1_PASS_a,F,P,les poubelles sont déformées . <eos>,3,déformées,déformés,1,déformées,-8.554165,déformés,-13.693371,1
36,P_NOUN_1_PASS_a,F,P,les poubelles sont fixées . <eos>,3,fixées,fixés,1,fixées,-5.326464,fixés,-9.306902,1
37,P_NOUN_1_PASS_a,F,P,les poubelles sont jetées . <eos>,3,jetées,jetés,1,jetées,-6.4262824,jetés,-9.999649,1
38,P_NOUN_1_PASS_a,F,P,les poubelles sont laissées . <eos>,3,laissées,laissés,1,laissées,-6.978934,laissés,-9.772879,1
39,P_NOUN_1_PASS_a,F,P,les poubelles sont ouvertes . <eos>,3,ouvertes,ouverts,1,ouvertes,-4.736662,ouverts,-10.032925,1
40,P_NOUN_1_PASS_a,F,P,les poubelles sont perdues . <eos>,3,perdues,perdus,1,perdues,-8.679708,perdus,-12.731366,1
41,P_NOUN_1_PASS_a,F,P,les poubelles sont réparées . <eos>,3,réparées,réparés,1,réparées,-7.2094774,réparés,-12.491258,1
42,P_NOUN_1_PASS_a,F,P,les poubelles sont retirées . <eos>,3,retirées,retirés,1,retirées,-7.325203,retirés,-8.975516,1
43,P_NOUN_1_PASS_a,F,P,les poubelles sont tombées . <eos>,3,tombées,tombés,1,tombées,-8.027013,tombés,-11.488347,1
44,P_NOUN_1_PASS_a,F,P,les poubelles sont utilisées . <eos>,3,utilisées,utilisés,1,utilisées,-3.5416543,utilisés,-7.472286,1
45,P_NOUN_1_PASS_a,F,P,les chemises sont achetées . <eos>,3,achetées,achetés,1,achetées,-7.5639277,achetés,-10.534233,1
46,P_NOUN_1_PASS_a,F,P,les chemises sont brisées . <eos>,3,brisées,brisés,1,brisées,-8.413123,brisés,-11.286192,1
47,P_NOUN_1_PASS_a,F,P,les chemises sont cachées . <eos>,3,cachées,cachés,1,cachées,-7.3722787,cachés,-11.183367,1
48,P_NOUN_1_PASS_a,F,P,les chemises sont cassées . <eos>,3,cassées,cassés,1,cassées,-8.819256,cassés,-11.451775,1
49,P_NOUN_1_PASS_a,F,P,les chemises sont couvertes . <eos>,3,couvertes,couverts,1,couvertes,-6.4193225,couverts,-10.089348,1
50,P_NOUN_1_PASS_a,F,P,les chemises sont déformées . <eos>,3,déformées,déformés,1,déformées,-8.396251,déformés,-12.650749,1
