,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement achetée <eos>,10,achetée,acheté,8,M,P,achetée,-11.155531,acheté,-10.121862,0
1,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement brisée <eos>,10,brisée,brisé,8,M,P,brisée,-6.9529247,brisé,-12.40175,1
2,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement cachée <eos>,10,cachée,caché,8,M,P,cachée,-6.451606,caché,-9.519089,1
3,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement cassée <eos>,10,cassée,cassé,8,M,P,cassée,-7.376293,cassé,-10.114231,1
4,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement couverte <eos>,10,couverte,couvert,8,M,P,couverte,-7.642961,couvert,-11.805542,1
5,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement déformée <eos>,10,déformée,déformé,8,M,P,déformée,-8.956835,déformé,-12.730808,1
6,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement fixée <eos>,10,fixée,fixé,8,M,P,fixée,-7.487685,fixé,-10.968465,1
7,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement jetée <eos>,10,jetée,jeté,8,M,P,jetée,-8.795818,jeté,-12.274275,1
8,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement laissée <eos>,10,laissée,laissé,8,M,P,laissée,-7.667307,laissé,-11.031537,1
9,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement ouverte <eos>,10,ouverte,ouvert,8,M,P,ouverte,-7.265634,ouvert,-12.108097,1
10,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement perdue <eos>,10,perdue,perdu,8,M,P,perdue,-6.1022196,perdu,-10.256301,1
11,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement réparée <eos>,10,réparée,réparé,8,M,P,réparée,-9.343232,réparé,-14.585224,1
12,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement retirée <eos>,10,retirée,retiré,8,M,P,retirée,-8.018157,retiré,-11.764062,1
13,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement tombée <eos>,10,tombée,tombé,8,M,P,tombée,-8.097163,tombé,-10.095277,1
14,S_NOUN_5_PASS_c,F,S,la gemme avec les bracelets près de moi est probablement utilisée <eos>,10,utilisée,utilisé,8,M,P,utilisée,-4.159712,utilisé,-8.346385,1
15,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement achetée <eos>,10,achetée,acheté,8,M,P,achetée,-9.415952,acheté,-12.7543545,1
16,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement brisée <eos>,10,brisée,brisé,8,M,P,brisée,-7.0292206,brisé,-12.770365,1
17,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement cachée <eos>,10,cachée,caché,8,M,P,cachée,-6.698352,caché,-9.722222,1
18,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement cassée <eos>,10,cassée,cassé,8,M,P,cassée,-8.658377,cassé,-10.859612,1
19,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement couverte <eos>,10,couverte,couvert,8,M,P,couverte,-7.092,couvert,-11.641208,1
20,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement déformée <eos>,10,déformée,déformé,8,M,P,déformée,-8.893856,déformé,-12.553304,1
21,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement fixée <eos>,10,fixée,fixé,8,M,P,fixée,-7.376357,fixé,-11.102012,1
22,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement jetée <eos>,10,jetée,jeté,8,M,P,jetée,-9.014856,jeté,-12.988864,1
23,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement laissée <eos>,10,laissée,laissé,8,M,P,laissée,-8.041849,laissé,-11.19143,1
24,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement ouverte <eos>,10,ouverte,ouvert,8,M,P,ouverte,-6.9243565,ouvert,-11.716711,1
25,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement perdue <eos>,10,perdue,perdu,8,M,P,perdue,-6.5780506,perdu,-10.935615,1
26,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement réparée <eos>,10,réparée,réparé,8,M,P,réparée,-9.491428,réparé,-14.586976,1
27,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement retirée <eos>,10,retirée,retiré,8,M,P,retirée,-8.229334,retiré,-12.337734,1
28,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement tombée <eos>,10,tombée,tombé,8,M,P,tombée,-8.753285,tombé,-10.7629,1
29,S_NOUN_5_PASS_c,F,S,la gemme avec les miroirs près de moi est probablement utilisée <eos>,10,utilisée,utilisé,8,M,P,utilisée,-4.038475,utilisé,-8.079336,1
30,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement achetée <eos>,10,achetée,acheté,8,M,P,achetée,-7.8649693,acheté,-11.193742,1
31,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement brisée <eos>,10,brisée,brisé,8,M,P,brisée,-7.5623665,brisé,-13.454365,1
32,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement cachée <eos>,10,cachée,caché,8,M,P,cachée,-7.6143,caché,-9.946353,1
33,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement cassée <eos>,10,cassée,cassé,8,M,P,cassée,-8.5865965,cassé,-10.894222,1
34,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement couverte <eos>,10,couverte,couvert,8,M,P,couverte,-6.874552,couvert,-11.133741,1
35,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement déformée <eos>,10,déformée,déformé,8,M,P,déformée,-9.297806,déformé,-12.938641,1
36,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement fixée <eos>,10,fixée,fixé,8,M,P,fixée,-7.4386396,fixé,-11.191976,1
37,S_NOUN_5_PASS_c,F,S,la gemme avec les crayons près de moi est probablement jetée <eos>,10,jetée,jeté,8,M,P,jetée,-9.087208,jeté,-12.531458,1
