,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement achetée <eos>,11,achetée,acheté,9,F,P,achetée,-10.551519,acheté,-12.897229,1
1,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement brisée <eos>,11,brisée,brisé,9,F,P,brisée,-8.257289,brisé,-11.319969,1
2,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement cachée <eos>,11,cachée,caché,9,F,P,cachée,-6.5480785,caché,-9.437637,1
3,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement cassée <eos>,11,cassée,cassé,9,F,P,cassée,-9.091664,cassé,-12.921768,1
4,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement couverte <eos>,11,couverte,couvert,9,F,P,couverte,-6.8289413,couvert,-10.379855,1
5,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement déformée <eos>,11,déformée,déformé,9,F,P,déformée,-9.633007,déformé,-10.636472,1
6,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement fixée <eos>,11,fixée,fixé,9,F,P,fixée,-6.3980002,fixé,-9.037163,1
7,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement jetée <eos>,11,jetée,jeté,9,F,P,jetée,-9.609679,jeté,-12.412891,1
8,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement laissée <eos>,11,laissée,laissé,9,F,P,laissée,-8.610903,laissé,-11.034401,1
9,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement ouverte <eos>,11,ouverte,ouvert,9,F,P,ouverte,-8.679892,ouvert,-11.517238,1
10,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement perdue <eos>,11,perdue,perdu,9,F,P,perdue,-7.0900126,perdu,-11.070859,1
11,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement réparée <eos>,11,réparée,réparé,9,F,P,réparée,-11.88773,réparé,-14.997509,1
12,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement retirée <eos>,11,retirée,retiré,9,F,P,retirée,-9.156252,retiré,-11.424666,1
13,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement tombée <eos>,11,tombée,tombé,9,F,P,tombée,-8.89089,tombé,-10.24387,1
14,S_NOUN_6_PASS_c,F,S,la gemme avec les gemmes qui était ici est aussi probablement utilisée <eos>,11,utilisée,utilisé,9,F,P,utilisée,-4.350218,utilisé,-6.997059,1
15,S_NOUN_6_PASS_c,F,S,la gemme avec les chaises qui était ici est aussi probablement achetée <eos>,11,achetée,acheté,9,F,P,achetée,-10.532022,acheté,-13.38721,1
16,S_NOUN_6_PASS_c,F,S,la gemme avec les chaises qui était ici est aussi probablement brisée <eos>,11,brisée,brisé,9,F,P,brisée,-8.184365,brisé,-11.466457,1
17,S_NOUN_6_PASS_c,F,S,la gemme avec les chaises qui était ici est aussi probablement cachée <eos>,11,cachée,caché,9,F,P,cachée,-6.3059855,caché,-9.634224,1
