,Paradigm,Model,Percent_Corr
0,P_NOUN_10_PASS_a,m650_init528,0.92125
0,P_NOUN_9_PASS_a,m650_init528,0.9356666666666666
0,P_NOUN_10_PASS_b,m650_init528,0.9005833333333333
0,P_NOUN_8_PASS_a,m650_init528,0.9441666666666667
0,P_NOUN_6_PASS_b,m650_init528,0.9306666666666666
0,P_NOUN_2_PASS_b,m650_init528,0.9370833333333334
0,P_NOUN_6_PASS_a,m650_init528,0.947
0,P_NOUN_9_PASS_b,m650_init528,0.9350833333333334
0,P_NOUN_1_PASS_b,m650_init528,0.911
0,P_NOUN_3_PASS_b,m650_init528,0.9466666666666667
0,P_NOUN_3_PASS_a,m650_init528,0.9490833333333333
0,P_NOUN_7_PASS_a,m650_init528,0.926
0,P_NOUN_11_PASS_b,m650_init528,0.937
0,P_NOUN_4_PASS_c,m650_init528,0.93775
0,P_NOUN_4_PASS_d,m650_init528,0.9758333333333333
0,P_NOUN_4_PASS_b,m650_init528,0.9124166666666667
0,P_NOUN_2_PASS_a,m650_init528,0.9730833333333333
0,P_NOUN_1_PASS_a,m650_init528,0.92
0,P_NOUN_7_PASS_c,m650_init528,0.9198333333333333
0,P_NOUN_8_PASS_b,m650_init528,0.8963333333333333
0,P_NOUN_5_PASS_a,m650_init528,0.9510833333333333
0,P_NOUN_11_PASS_a,m650_init528,0.8693333333333333
0,P_NOUN_5_PASS_b,m650_init528,0.9335833333333333
0,P_NOUN_7_PASS_b,m650_init528,0.9190833333333334
0,P_NOUN_6_PASS_c,m650_init528,0.9443333333333334
0,P_NOUN_4_PASS_a,m650_init528,0.9306666666666666
0,P_NOUN_8_PASS_c,m650_init528,0.9334166666666667
0,P_NOUN_5_PASS_c,m650_init528,0.9678333333333333
P_NOUN_10_PASS_a,m650_init528,0.92125
P_NOUN_9_PASS_a,m650_init528,0.9356666666666666
P_NOUN_10_PASS_b,m650_init528,0.9005833333333333
P_NOUN_8_PASS_a,m650_init528,0.9441666666666667
P_NOUN_6_PASS_b,m650_init528,0.9306666666666666
P_NOUN_2_PASS_b,m650_init528,0.9370833333333334
P_NOUN_6_PASS_a,m650_init528,0.947
P_NOUN_9_PASS_b,m650_init528,0.9350833333333334
P_NOUN_1_PASS_b,m650_init528,0.911
P_NOUN_3_PASS_b,m650_init528,0.9466666666666667
P_NOUN_3_PASS_a,m650_init528,0.9490833333333333
P_NOUN_7_PASS_a,m650_init528,0.926
P_NOUN_11_PASS_b,m650_init528,0.937
P_NOUN_4_PASS_c,m650_init528,0.93775
P_NOUN_4_PASS_d,m650_init528,0.9758333333333333
P_NOUN_4_PASS_b,m650_init528,0.9124166666666667
P_NOUN_2_PASS_a,m650_init528,0.9730833333333333
P_NOUN_1_PASS_a,m650_init528,0.92
P_NOUN_7_PASS_c,m650_init528,0.9198333333333333
P_NOUN_8_PASS_b,m650_init528,0.8963333333333333
P_NOUN_5_PASS_a,m650_init528,0.9510833333333333
P_NOUN_11_PASS_a,m650_init528,0.8693333333333333
P_NOUN_5_PASS_b,m650_init528,0.9335833333333333
P_NOUN_7_PASS_b,m650_init528,0.9190833333333334
P_NOUN_6_PASS_c,m650_init528,0.9443333333333334
P_NOUN_4_PASS_a,m650_init528,0.9306666666666666
P_NOUN_8_PASS_c,m650_init528,0.9334166666666667
P_NOUN_5_PASS_c,m650_init528,0.9678333333333333
P_NOUN_10_PASS_a,m650_init1571,0.95475
P_NOUN_9_PASS_a,m650_init1571,0.9674166666666667
P_NOUN_10_PASS_b,m650_init1571,0.9173333333333333
P_NOUN_8_PASS_a,m650_init1571,0.9640833333333333
P_NOUN_6_PASS_b,m650_init1571,0.8881666666666667
P_NOUN_2_PASS_b,m650_init1571,0.9310833333333334
P_NOUN_6_PASS_a,m650_init1571,0.9296666666666666
P_NOUN_9_PASS_b,m650_init1571,0.9605833333333333
P_NOUN_1_PASS_b,m650_init1571,0.923
P_NOUN_3_PASS_b,m650_init1571,0.9280833333333334
P_NOUN_3_PASS_a,m650_init1571,0.95025
P_NOUN_7_PASS_a,m650_init1571,0.9483333333333334
P_NOUN_11_PASS_b,m650_init1571,0.9480833333333333
P_NOUN_4_PASS_c,m650_init1571,0.9165
P_NOUN_4_PASS_d,m650_init1571,0.9858333333333333
P_NOUN_4_PASS_b,m650_init1571,0.95375
P_NOUN_2_PASS_a,m650_init1571,0.9845
