,Paradigm,Model,Percent_Corr
0,P_NOUN_10_PASS_a,m650_init2483,0.9999122807017544
0,P_NOUN_9_PASS_a,m650_init2483,0.9978070175438597
0,P_NOUN_10_PASS_b,m650_init2483,0.9868421052631579
0,P_NOUN_8_PASS_a,m650_init2483,1.0
0,P_NOUN_6_PASS_b,m650_init2483,0.985
0,P_NOUN_2_PASS_b,m650_init2483,0.9998245614035087
0,P_NOUN_6_PASS_a,m650_init2483,0.9957894736842106
0,P_NOUN_9_PASS_b,m650_init2483,1.0
0,P_NOUN_1_PASS_b,m650_init2483,0.9985964912280701
0,P_NOUN_3_PASS_b,m650_init2483,0.9989473684210526
0,P_NOUN_3_PASS_a,m650_init2483,0.9709649122807018
0,P_NOUN_7_PASS_a,m650_init2483,0.9948245614035087
0,P_NOUN_11_PASS_b,m650_init2483,1.0
0,P_NOUN_4_PASS_c,m650_init2483,0.983859649122807
0,P_NOUN_4_PASS_d,m650_init2483,1.0
0,P_NOUN_4_PASS_b,m650_init2483,0.9999122807017544
0,P_NOUN_2_PASS_a,m650_init2483,1.0
0,P_NOUN_1_PASS_a,m650_init2483,0.999561403508772
0,P_NOUN_7_PASS_c,m650_init2483,0.9708771929824561
0,P_NOUN_8_PASS_b,m650_init2483,0.972280701754386
0,P_NOUN_5_PASS_a,m650_init2483,0.998859649122807
0,P_NOUN_11_PASS_a,m650_init2483,0.9867543859649123
0,P_NOUN_5_PASS_b,m650_init2483,0.9892105263157894
0,P_NOUN_7_PASS_b,m650_init2483,0.9712280701754386
0,P_NOUN_6_PASS_c,m650_init2483,0.9798245614035088
0,P_NOUN_4_PASS_a,m650_init2483,0.9732456140350877
0,P_NOUN_8_PASS_c,m650_init2483,0.9678070175438597
0,P_NOUN_5_PASS_c,m650_init2483,1.0
P_NOUN_10_PASS_a,m650_init2483,0.9999122807017544
P_NOUN_9_PASS_a,m650_init2483,0.9978070175438597
P_NOUN_10_PASS_b,m650_init2483,0.9868421052631579
P_NOUN_8_PASS_a,m650_init2483,1.0
P_NOUN_6_PASS_b,m650_init2483,0.985
P_NOUN_2_PASS_b,m650_init2483,0.9998245614035087
P_NOUN_6_PASS_a,m650_init2483,0.9957894736842106
P_NOUN_9_PASS_b,m650_init2483,1.0
P_NOUN_1_PASS_b,m650_init2483,0.9985964912280701
P_NOUN_3_PASS_b,m650_init2483,0.9989473684210526
P_NOUN_3_PASS_a,m650_init2483,0.9709649122807018
P_NOUN_7_PASS_a,m650_init2483,0.9948245614035087
P_NOUN_11_PASS_b,m650_init2483,1.0
P_NOUN_4_PASS_c,m650_init2483,0.983859649122807
P_NOUN_4_PASS_d,m650_init2483,1.0
P_NOUN_4_PASS_b,m650_init2483,0.9999122807017544
P_NOUN_2_PASS_a,m650_init2483,1.0
P_NOUN_1_PASS_a,m650_init2483,0.999561403508772
P_NOUN_7_PASS_c,m650_init2483,0.9708771929824561
P_NOUN_8_PASS_b,m650_init2483,0.972280701754386
P_NOUN_5_PASS_a,m650_init2483,0.998859649122807
P_NOUN_11_PASS_a,m650_init2483,0.9867543859649123
P_NOUN_5_PASS_b,m650_init2483,0.9892105263157894
P_NOUN_7_PASS_b,m650_init2483,0.9712280701754386
P_NOUN_6_PASS_c,m650_init2483,0.9798245614035088
P_NOUN_4_PASS_a,m650_init2483,0.9732456140350877
P_NOUN_8_PASS_c,m650_init2483,0.9678070175438597
P_NOUN_5_PASS_c,m650_init2483,1.0
P_NOUN_10_PASS_a,m650_init528,0.9670175438596491
P_NOUN_9_PASS_a,m650_init528,0.9655263157894737
P_NOUN_10_PASS_b,m650_init528,0.9735087719298245
P_NOUN_8_PASS_a,m650_init528,0.9814035087719298
P_NOUN_6_PASS_b,m650_init528,0.9806140350877193
P_NOUN_2_PASS_b,m650_init528,0.9974561403508772
P_NOUN_6_PASS_a,m650_init528,0.9871052631578947
P_NOUN_9_PASS_b,m650_init528,0.9846491228070176
P_NOUN_1_PASS_b,m650_init528,0.9849122807017544
P_NOUN_3_PASS_b,m650_init528,0.9786842105263158
P_NOUN_3_PASS_a,m650_init528,0.9714035087719298
P_NOUN_7_PASS_a,m650_init528,0.9798245614035088
