,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont vertes . <eos>,7,vertes,verts,5,vertes,-8.920119,verts,-11.37652,1
1,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont bleues . <eos>,7,bleues,bleus,5,bleues,-9.133934,bleus,-9.702312,1
2,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont noires . <eos>,7,noires,noirs,5,noires,-7.1506214,noirs,-9.141316,1
3,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont délicates . <eos>,7,délicates,délicats,5,délicates,-9.3272705,délicats,-11.937005,1
4,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont pointues . <eos>,7,pointues,pointus,5,pointues,-9.733474,pointus,-13.533358,1
5,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont rondes . <eos>,7,rondes,ronds,5,rondes,-10.2163515,ronds,-11.522289,1
6,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont froides . <eos>,7,froides,froids,5,froides,-7.7402844,froids,-12.231022,1
7,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont chaudes . <eos>,7,chaudes,chauds,5,chaudes,-8.524064,chauds,-11.171914,1
8,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont importantes . <eos>,7,importantes,importants,5,importantes,-7.4448943,importants,-10.647911,1
9,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont courtes . <eos>,7,courtes,courts,5,courtes,-8.091805,courts,-11.165569,1
10,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont dures . <eos>,7,dures,durs,5,dures,-7.9513235,durs,-10.985178,1
11,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont claires . <eos>,7,claires,clairs,5,claires,-8.245857,clairs,-11.029495,1
12,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont intéressantes . <eos>,7,intéressantes,intéressants,5,intéressantes,-7.879313,intéressants,-9.534807,1
13,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont brillantes . <eos>,7,brillantes,brillants,5,brillantes,-7.65718,brillants,-10.64854,1
14,P_NOUN_5_ADJ_a,F,P,les gemmes que j' aime beaucoup sont compliquées . <eos>,7,compliquées,compliqués,5,compliquées,-9.5884695,compliqués,-11.596147,1
