,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement achetées <eos>,10,achetées,achetés,8,M,achetées,-8.712992,achetés,-8.242753,0
1,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement brisées <eos>,10,brisées,brisés,8,M,brisées,-7.39718,brisés,-12.826191,1
2,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement cachées <eos>,10,cachées,cachés,8,M,cachées,-5.635436,cachés,-9.166339,1
3,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement cassées <eos>,10,cassées,cassés,8,M,cassées,-8.620015,cassés,-11.799832,1
4,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement couvertes <eos>,10,couvertes,couverts,8,M,couvertes,-8.748925,couverts,-10.749792,1
5,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement déformées <eos>,10,déformées,déformés,8,M,déformées,-7.098996,déformés,-12.883002,1
6,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement fixées <eos>,10,fixées,fixés,8,M,fixées,-7.148826,fixés,-12.200409,1
7,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement jetées <eos>,10,jetées,jetés,8,M,jetées,-8.595246,jetés,-11.856668,1
8,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement laissées <eos>,10,laissées,laissés,8,M,laissées,-8.082691,laissés,-10.807812,1
9,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement ouvertes <eos>,10,ouvertes,ouverts,8,M,ouvertes,-7.9980392,ouverts,-12.504565,1
10,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement perdues <eos>,10,perdues,perdus,8,M,perdues,-6.9527764,perdus,-9.934984,1
11,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement réparées <eos>,10,réparées,réparés,8,M,réparées,-10.394581,réparés,-15.278245,1
12,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement retirées <eos>,10,retirées,retirés,8,M,retirées,-7.882036,retirés,-10.090035,1
13,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement tombées <eos>,10,tombées,tombés,8,M,tombées,-8.3701515,tombés,-8.851595,1
14,P_NOUN_5_PASS_c,F,P,les gemmes avec les bracelets près de moi sont probablement utilisées <eos>,10,utilisées,utilisés,8,M,utilisées,-4.6888695,utilisés,-7.4870577,1
15,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement achetées <eos>,10,achetées,achetés,8,M,achetées,-8.586563,achetés,-10.089615,1
16,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement brisées <eos>,10,brisées,brisés,8,M,brisées,-8.050579,brisés,-13.384879,1
17,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement cachées <eos>,10,cachées,cachés,8,M,cachées,-5.9309664,cachés,-9.661355,1
18,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement cassées <eos>,10,cassées,cassés,8,M,cassées,-9.179977,cassés,-12.019463,1
19,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement couvertes <eos>,10,couvertes,couverts,8,M,couvertes,-8.57066,couverts,-10.67876,1
20,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement déformées <eos>,10,déformées,déformés,8,M,déformées,-7.359975,déformés,-12.810598,1
21,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement fixées <eos>,10,fixées,fixés,8,M,fixées,-7.421891,fixés,-12.423147,1
22,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement jetées <eos>,10,jetées,jetés,8,M,jetées,-8.997191,jetés,-12.443889,1
23,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement laissées <eos>,10,laissées,laissés,8,M,laissées,-7.8523073,laissés,-10.803975,1
24,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement ouvertes <eos>,10,ouvertes,ouverts,8,M,ouvertes,-8.387713,ouverts,-12.532129,1
25,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement perdues <eos>,10,perdues,perdus,8,M,perdues,-7.460391,perdus,-10.511423,1
26,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement réparées <eos>,10,réparées,réparés,8,M,réparées,-10.6518,réparés,-15.133137,1
27,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement retirées <eos>,10,retirées,retirés,8,M,retirées,-8.423859,retirés,-10.943773,1
28,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement tombées <eos>,10,tombées,tombés,8,M,tombées,-8.2445965,tombés,-8.912104,1
29,P_NOUN_5_PASS_c,F,P,les gemmes avec les miroirs près de moi sont probablement utilisées <eos>,10,utilisées,utilisés,8,M,utilisées,-4.7383814,utilisés,-7.440014,1
30,P_NOUN_5_PASS_c,F,P,les gemmes avec les crayons près de moi sont probablement achetées <eos>,10,achetées,achetés,8,M,achetées,-6.9406896,achetés,-8.860892,1
31,P_NOUN_5_PASS_c,F,P,les gemmes avec les crayons près de moi sont probablement brisées <eos>,10,brisées,brisés,8,M,brisées,-7.776633,brisés,-13.817341,1
32,P_NOUN_5_PASS_c,F,P,les gemmes avec les crayons près de moi sont probablement cachées <eos>,10,cachées,cachés,8,M,cachées,-7.03778,cachés,-9.986903,1
