,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-8.346345,achetés,-9.216118,1
1,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-8.327969,brisés,-12.6416855,1
2,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-6.1319942,cachés,-8.882779,1
3,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-9.129252,cassés,-11.149546,1
4,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-8.443465,couverts,-10.476242,1
5,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-8.082243,déformés,-11.977177,1
6,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-7.376626,fixés,-10.554569,1
7,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-8.349558,jetés,-11.2862425,1
8,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-8.56231,laissés,-11.361067,1
9,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-8.590351,ouverts,-12.09712,1
10,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-7.145767,perdus,-9.741693,1
11,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-10.447991,réparés,-14.0705185,1
12,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-8.47782,retirés,-9.16939,1
13,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-8.064165,tombés,-8.89624,1
14,P_NOUN_4_PASS_d,F,P,les gemmes avec la gemme près de moi sont utilisées <eos>,9,utilisées,utilisés,7,F,S,utilisées,-5.2778616,utilisés,-7.7597246,1
15,P_NOUN_4_PASS_d,F,P,les gemmes avec la chaise près de moi sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-8.266303,achetés,-9.678464,1
16,P_NOUN_4_PASS_d,F,P,les gemmes avec la chaise près de moi sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-8.616962,brisés,-12.872627,1
17,P_NOUN_4_PASS_d,F,P,les gemmes avec la chaise près de moi sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-5.903491,cachés,-8.733913,1
