,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont vertes <eos>,9,vertes,verts,7,M,S,vertes,-8.122751,verts,-10.110146,1
1,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont bleues <eos>,9,bleues,bleus,7,M,S,bleues,-8.212798,bleus,-9.067999,1
2,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont noires <eos>,9,noires,noirs,7,M,S,noires,-5.5685554,noirs,-7.2138543,1
3,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont délicates <eos>,9,délicates,délicats,7,M,S,délicates,-13.358225,délicats,-13.529776,1
4,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont pointues <eos>,9,pointues,pointus,7,M,S,pointues,-9.441225,pointus,-11.989016,1
5,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont rondes <eos>,9,rondes,ronds,7,M,S,rondes,-10.768982,ronds,-11.637899,1
6,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont froides <eos>,9,froides,froids,7,M,S,froides,-8.925319,froids,-13.257553,1
7,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont chaudes <eos>,9,chaudes,chauds,7,M,S,chaudes,-11.071372,chauds,-12.792686,1
8,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont importantes <eos>,9,importantes,importants,7,M,S,importantes,-8.775555,importants,-11.945089,1
9,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont courtes <eos>,9,courtes,courts,7,M,S,courtes,-10.188518,courts,-11.12195,1
10,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont dures <eos>,9,dures,durs,7,M,S,dures,-9.389909,durs,-11.655653,1
11,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont claires <eos>,9,claires,clairs,7,M,S,claires,-9.06439,clairs,-11.6595545,1
12,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont intéressantes <eos>,9,intéressantes,intéressants,7,M,S,intéressantes,-10.162192,intéressants,-10.973464,1
13,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont brillantes <eos>,9,brillantes,brillants,7,M,S,brillantes,-8.831911,brillants,-10.485067,1
14,P_NOUN_4_ADJ_c,F,P,les gemmes avec le bracelet qui étaient ici sont compliquées <eos>,9,compliquées,compliqués,7,M,S,compliquées,-13.102847,compliqués,-14.678644,1
15,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont vertes <eos>,9,vertes,verts,7,M,S,vertes,-7.8610554,verts,-10.490808,1
16,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont bleues <eos>,9,bleues,bleus,7,M,S,bleues,-7.510641,bleus,-8.6643,1
17,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont noires <eos>,9,noires,noirs,7,M,S,noires,-5.4096594,noirs,-6.6873207,1
18,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont délicates <eos>,9,délicates,délicats,7,M,S,délicates,-12.519876,délicats,-13.608872,1
19,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont pointues <eos>,9,pointues,pointus,7,M,S,pointues,-9.10126,pointus,-12.18367,1
20,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont rondes <eos>,9,rondes,ronds,7,M,S,rondes,-9.952466,ronds,-11.390565,1
21,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont froides <eos>,9,froides,froids,7,M,S,froides,-8.259211,froids,-12.654906,1
22,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont chaudes <eos>,9,chaudes,chauds,7,M,S,chaudes,-10.426909,chauds,-12.956863,1
23,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont importantes <eos>,9,importantes,importants,7,M,S,importantes,-8.594234,importants,-11.884125,1
24,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont courtes <eos>,9,courtes,courts,7,M,S,courtes,-9.565069,courts,-10.716019,1
25,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont dures <eos>,9,dures,durs,7,M,S,dures,-9.002588,durs,-11.166129,1
26,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont claires <eos>,9,claires,clairs,7,M,S,claires,-8.638594,clairs,-11.154747,1
27,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont intéressantes <eos>,9,intéressantes,intéressants,7,M,S,intéressantes,-9.52747,intéressants,-11.162055,1
28,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont brillantes <eos>,9,brillantes,brillants,7,M,S,brillantes,-8.2351675,brillants,-10.428192,1
29,P_NOUN_4_ADJ_c,F,P,les gemmes avec le miroir qui étaient ici sont compliquées <eos>,9,compliquées,compliqués,7,M,S,compliquées,-12.769225,compliqués,-14.543917,1
30,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont vertes <eos>,9,vertes,verts,7,M,S,vertes,-8.194502,verts,-10.963569,1
31,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont bleues <eos>,9,bleues,bleus,7,M,S,bleues,-7.6413856,bleus,-8.536186,1
32,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont noires <eos>,9,noires,noirs,7,M,S,noires,-5.2892475,noirs,-6.695464,1
33,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont délicates <eos>,9,délicates,délicats,7,M,S,délicates,-11.83567,délicats,-12.518677,1
34,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont pointues <eos>,9,pointues,pointus,7,M,S,pointues,-9.592358,pointus,-12.818069,1
35,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont rondes <eos>,9,rondes,ronds,7,M,S,rondes,-10.073529,ronds,-11.439535,1
36,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont froides <eos>,9,froides,froids,7,M,S,froides,-8.941512,froids,-13.395415,1
37,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont chaudes <eos>,9,chaudes,chauds,7,M,S,chaudes,-10.63768,chauds,-13.236751,1
38,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont importantes <eos>,9,importantes,importants,7,M,S,importantes,-8.3129225,importants,-11.822668,1
39,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont courtes <eos>,9,courtes,courts,7,M,S,courtes,-9.813469,courts,-11.185724,1
40,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont dures <eos>,9,dures,durs,7,M,S,dures,-8.409934,durs,-9.999714,1
41,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont claires <eos>,9,claires,clairs,7,M,S,claires,-8.097618,clairs,-10.551352,1
42,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont intéressantes <eos>,9,intéressantes,intéressants,7,M,S,intéressantes,-9.264336,intéressants,-11.020752,1
43,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont brillantes <eos>,9,brillantes,brillants,7,M,S,brillantes,-7.818128,brillants,-10.034162,1
44,P_NOUN_4_ADJ_c,F,P,les gemmes avec le crayon qui étaient ici sont compliquées <eos>,9,compliquées,compliqués,7,M,S,compliquées,-11.907991,compliqués,-14.625552,1
45,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont vertes <eos>,9,vertes,verts,7,M,S,vertes,-7.864999,verts,-10.442231,1
46,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont bleues <eos>,9,bleues,bleus,7,M,S,bleues,-7.424436,bleus,-8.237267,1
47,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont noires <eos>,9,noires,noirs,7,M,S,noires,-5.2320695,noirs,-6.6566043,1
48,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont délicates <eos>,9,délicates,délicats,7,M,S,délicates,-12.37483,délicats,-13.544107,1
49,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont pointues <eos>,9,pointues,pointus,7,M,S,pointues,-9.182671,pointus,-12.132053,1
50,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont rondes <eos>,9,rondes,ronds,7,M,S,rondes,-10.430211,ronds,-11.297956,1
51,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont froides <eos>,9,froides,froids,7,M,S,froides,-8.439533,froids,-12.715139,1
52,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont chaudes <eos>,9,chaudes,chauds,7,M,S,chaudes,-10.575253,chauds,-12.968151,1
53,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont importantes <eos>,9,importantes,importants,7,M,S,importantes,-8.651768,importants,-11.939271,1
54,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont courtes <eos>,9,courtes,courts,7,M,S,courtes,-10.178549,courts,-10.799915,1
55,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont dures <eos>,9,dures,durs,7,M,S,dures,-9.329467,durs,-11.010912,1
56,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont claires <eos>,9,claires,clairs,7,M,S,claires,-8.049904,clairs,-10.520793,1
57,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont intéressantes <eos>,9,intéressantes,intéressants,7,M,S,intéressantes,-9.851015,intéressants,-11.299,1
58,P_NOUN_4_ADJ_c,F,P,les gemmes avec le rideau qui étaient ici sont brillantes <eos>,9,brillantes,brillants,7,M,S,brillantes,-8.870554,brillants,-10.7041645,1
