,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas achetées . <eos>,9,achetées,achetés,7,achetées,-7.0168543,achetés,-10.904519,1
1,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas brisées . <eos>,9,brisées,brisés,7,brisées,-9.903821,brisés,-14.519015,1
2,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas cachées . <eos>,9,cachées,cachés,7,cachées,-6.249634,cachés,-9.07826,1
3,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas cassées . <eos>,9,cassées,cassés,7,cassées,-10.578497,cassés,-12.106249,1
4,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas couvertes . <eos>,9,couvertes,couverts,7,couvertes,-7.6743217,couverts,-10.728783,1
5,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas déformées . <eos>,9,déformées,déformés,7,déformées,-6.3898087,déformés,-14.3039,1
6,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas fixées . <eos>,9,fixées,fixés,7,fixées,-7.8995223,fixés,-11.669239,1
7,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas jetées . <eos>,9,jetées,jetés,7,jetées,-9.685743,jetés,-12.2504635,1
8,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas laissées . <eos>,9,laissées,laissés,7,laissées,-6.192437,laissés,-11.213189,1
9,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas ouvertes . <eos>,9,ouvertes,ouverts,7,ouvertes,-9.43864,ouverts,-13.457454,1
10,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas perdues . <eos>,9,perdues,perdus,7,perdues,-6.893915,perdus,-11.107923,1
11,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas réparées . <eos>,9,réparées,réparés,7,réparées,-9.677073,réparés,-14.762545,1
12,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas retirées . <eos>,9,retirées,retirés,7,retirées,-6.784692,retirés,-10.526481,1
