,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas achetées . <eos>,9,achetées,achetés,7,achetées,-8.115741,achetés,-10.248006,1
1,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas brisées . <eos>,9,brisées,brisés,7,brisées,-9.407739,brisés,-13.970428,1
2,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas cachées . <eos>,9,cachées,cachés,7,cachées,-7.061741,cachés,-10.454246,1
3,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas cassées . <eos>,9,cassées,cassés,7,cassées,-8.150867,cassés,-12.276582,1
4,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas couvertes . <eos>,9,couvertes,couverts,7,couvertes,-6.3217006,couverts,-10.569129,1
5,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas déformées . <eos>,9,déformées,déformés,7,déformées,-6.4679117,déformés,-13.500159,1
6,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas fixées . <eos>,9,fixées,fixés,7,fixées,-7.6292844,fixés,-11.101862,1
7,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas jetées . <eos>,9,jetées,jetés,7,jetées,-9.359808,jetés,-12.361627,1
8,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas laissées . <eos>,9,laissées,laissés,7,laissées,-7.3374615,laissés,-11.616045,1
9,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas ouvertes . <eos>,9,ouvertes,ouverts,7,ouvertes,-8.0651655,ouverts,-11.285882,1
10,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas perdues . <eos>,9,perdues,perdus,7,perdues,-6.730598,perdus,-10.090746,1
11,P_NOUN_7_PASS_c,F,P,les gemmes qui étaient ici ne sont probablement pas réparées . <eos>,9,réparées,réparés,7,réparées,-10.065594,réparés,-13.615068,1
