,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-8.162832,vert,-10.467804,1
1,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-10.565385,bleu,-11.822908,1
2,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-8.640625,noir,-9.86941,1
3,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-9.058367,délicat,-12.357778,1
4,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-8.0217705,pointu,-10.525604,1
5,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-8.509192,rond,-10.407041,1
6,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-7.7258763,froid,-8.979364,1
7,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-7.131996,chaud,-8.599512,1
8,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-4.612325,important,-7.9344707,1
9,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-5.2695246,court,-8.668701,1
10,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-7.004038,dur,-7.505986,1
11,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-3.295324,clair,-7.286599,1
12,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-5.258749,intéressant,-9.490839,1
13,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-4.6736374,brillant,-7.5014753,1
14,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-7.776027,compliqué,-9.763327,1
15,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-9.124157,vert,-11.700599,1
16,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-10.627836,bleu,-12.207666,1
17,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-8.71246,noir,-10.768522,1
18,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-8.605404,délicat,-11.834961,1
19,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-8.342275,pointu,-10.25901,1
20,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-8.532557,rond,-10.605913,1
21,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-9.0707855,froid,-10.257265,1
22,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-8.225865,chaud,-9.87016,1
23,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-4.7282143,important,-8.039895,1
24,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-4.9227614,court,-8.081249,1
25,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-6.9750166,dur,-7.9659815,1
26,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-4.08962,clair,-7.739228,1
27,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-4.939592,intéressant,-9.077109,1
28,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-4.8817945,brillant,-8.23106,1
29,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-6.8310137,compliqué,-8.905755,1
30,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-8.220573,vert,-10.654865,1
31,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-10.958712,bleu,-11.284712,1
32,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-8.749174,noir,-9.409008,1
33,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-9.021608,délicat,-12.504518,1
34,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-8.807196,pointu,-11.087162,1
35,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-9.416679,rond,-11.006769,1
36,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-7.5358863,froid,-8.77548,1
37,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-6.691991,chaud,-7.7590723,1
38,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-5.1141043,important,-8.3819275,1
39,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-5.723979,court,-8.265612,1
40,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-5.779457,dur,-6.4622803,1
41,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-4.3660955,clair,-7.753272,1
42,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-5.0280213,intéressant,-9.157763,1
43,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-4.9182396,brillant,-8.05787,1
44,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-7.316168,compliqué,-9.032947,1
45,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-8.1694355,vert,-10.246105,1
46,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-9.560601,bleu,-10.341172,1
47,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-6.8987136,noir,-8.998487,1
48,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-8.59483,délicat,-12.378589,1
49,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-7.571491,pointu,-9.450235,1
50,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-8.436431,rond,-10.317507,1
51,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-8.822298,froid,-10.221706,1
52,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-7.884572,chaud,-9.350026,1
53,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-5.2566166,important,-9.018785,1
54,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-4.1480513,court,-7.8501577,1
55,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-6.326966,dur,-7.7327476,1
56,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-2.9538822,clair,-6.968482,1
57,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-6.456504,intéressant,-10.571241,1
58,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-3.5924263,brillant,-7.118333,1
59,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-7.291394,compliqué,-9.591039,1
60,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-10.149952,vert,-12.458124,1
61,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-11.75441,bleu,-12.97205,1
62,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-8.95847,noir,-10.593355,1
63,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-8.2128105,délicat,-12.134184,1
64,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-9.740465,pointu,-11.252485,1
65,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-10.10154,rond,-12.004992,1
66,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-9.80891,froid,-10.848028,1
67,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-8.210485,chaud,-10.005387,1
68,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-4.3918233,important,-7.900247,1
69,S_NOUN_10_ADJ_a,F,S,la recette qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-5.3940706,court,-8.519416,1
