,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est verte <eos>,6,verte,vert,4,M,P,verte,-11.370379,vert,-9.8575325,0
1,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.8589997,bleu,-8.6597,1
2,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est noire <eos>,6,noire,noir,4,M,P,noire,-7.0398293,noir,-9.018303,1
3,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-10.528101,délicat,-12.888553,1
4,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-9.871252,pointu,-12.682876,1
5,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.041072,rond,-11.912099,1
6,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est froide <eos>,6,froide,froid,4,M,P,froide,-12.822554,froid,-13.989048,1
7,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-11.008403,chaud,-13.828707,1
8,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est importante <eos>,6,importante,important,4,M,P,importante,-8.380631,important,-10.8591385,1
9,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est courte <eos>,6,courte,court,4,M,P,courte,-7.811348,court,-9.210411,1
10,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est dure <eos>,6,dure,dur,4,M,P,dure,-9.47216,dur,-12.655361,1
11,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est claire <eos>,6,claire,clair,4,M,P,claire,-9.10397,clair,-10.465213,1
12,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.801517,intéressant,-11.798882,1
13,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-10.017678,brillant,-12.340977,1
14,S_NOUN_1_ADJ_a,F,S,la gemme avec les bracelets est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.76678,compliqué,-12.415599,1
15,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est verte <eos>,6,verte,vert,4,M,P,verte,-7.894706,vert,-8.970239,1
16,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.599566,bleu,-7.955132,1
17,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est noire <eos>,6,noire,noir,4,M,P,noire,-6.417864,noir,-8.973987,1
18,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-8.846497,délicat,-12.7182865,1
19,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-9.122766,pointu,-12.919441,1
20,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est ronde <eos>,6,ronde,rond,4,M,P,ronde,-6.730233,rond,-11.2288265,1
21,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est froide <eos>,6,froide,froid,4,M,P,froide,-10.98967,froid,-13.326248,1
22,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-9.232107,chaud,-12.836237,1
23,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est importante <eos>,6,importante,important,4,M,P,importante,-7.7842317,important,-11.564526,1
24,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est courte <eos>,6,courte,court,4,M,P,courte,-7.651348,court,-9.674568,1
25,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est dure <eos>,6,dure,dur,4,M,P,dure,-8.806141,dur,-12.802074,1
26,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est claire <eos>,6,claire,clair,4,M,P,claire,-8.847294,clair,-10.600024,1
27,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.251304,intéressant,-11.596982,1
28,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-8.887358,brillant,-11.978812,1
29,S_NOUN_1_ADJ_a,F,S,la gemme avec les miroirs est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.8807955,compliqué,-12.787983,1
30,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est verte <eos>,6,verte,vert,4,M,P,verte,-7.9020157,vert,-7.9020033,0
31,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.0783024,bleu,-6.6867533,0
32,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est noire <eos>,6,noire,noir,4,M,P,noire,-5.727828,noir,-7.8660383,1
33,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-8.984481,délicat,-12.011824,1
34,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-11.222627,pointu,-14.400421,1
35,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.980835,rond,-11.649397,1
36,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est froide <eos>,6,froide,froid,4,M,P,froide,-12.38728,froid,-13.460071,1
37,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-10.123421,chaud,-13.039202,1
38,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est importante <eos>,6,importante,important,4,M,P,importante,-6.9598055,important,-10.447565,1
39,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est courte <eos>,6,courte,court,4,M,P,courte,-9.029988,court,-10.862825,1
40,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est dure <eos>,6,dure,dur,4,M,P,dure,-9.228072,dur,-13.329086,1
41,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est claire <eos>,6,claire,clair,4,M,P,claire,-7.724568,clair,-9.377415,1
42,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-9.97604,intéressant,-10.807252,1
43,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-9.525791,brillant,-12.290994,1
44,S_NOUN_1_ADJ_a,F,S,la gemme avec les crayons est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-11.349205,compliqué,-12.69835,1
45,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est verte <eos>,6,verte,vert,4,M,P,verte,-6.092487,vert,-7.083018,1
46,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-5.6411347,bleu,-6.0323043,1
47,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est noire <eos>,6,noire,noir,4,M,P,noire,-4.646497,noir,-6.7189426,1
48,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-8.909395,délicat,-12.72711,1
49,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-9.183807,pointu,-12.7403755,1
50,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est ronde <eos>,6,ronde,rond,4,M,P,ronde,-6.5085278,rond,-10.666267,1
51,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est froide <eos>,6,froide,froid,4,M,P,froide,-9.8278885,froid,-13.909403,1
52,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-8.903019,chaud,-12.842285,1
53,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est importante <eos>,6,importante,important,4,M,P,importante,-6.696419,important,-10.996695,1
54,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est courte <eos>,6,courte,court,4,M,P,courte,-6.689885,court,-9.444859,1
55,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est dure <eos>,6,dure,dur,4,M,P,dure,-8.6575575,dur,-13.213974,1
56,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est claire <eos>,6,claire,clair,4,M,P,claire,-7.505679,clair,-9.675056,1
57,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.438801,intéressant,-12.16679,1
58,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-8.5541115,brillant,-11.547681,1
59,S_NOUN_1_ADJ_a,F,S,la gemme avec les rideaux est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.950124,compliqué,-12.74841,1
60,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est verte <eos>,6,verte,vert,4,M,P,verte,-9.102018,vert,-8.885088,0
61,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.345745,bleu,-7.52466,1
62,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est noire <eos>,6,noire,noir,4,M,P,noire,-7.0363855,noir,-8.453622,1
63,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-9.912037,délicat,-12.681478,1
64,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-9.8215065,pointu,-13.5007305,1
65,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est ronde <eos>,6,ronde,rond,4,M,P,ronde,-8.407778,rond,-11.188751,1
66,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est froide <eos>,6,froide,froid,4,M,P,froide,-12.422167,froid,-13.7361555,1
67,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-10.517277,chaud,-13.069635,1
68,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est importante <eos>,6,importante,important,4,M,P,importante,-7.692047,important,-10.806007,1
69,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est courte <eos>,6,courte,court,4,M,P,courte,-7.8302565,court,-10.168808,1
70,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est dure <eos>,6,dure,dur,4,M,P,dure,-9.855326,dur,-12.935003,1
71,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est claire <eos>,6,claire,clair,4,M,P,claire,-7.861492,clair,-9.017279,1
72,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.277811,intéressant,-11.483579,1
73,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-9.776055,brillant,-12.168929,1
74,S_NOUN_1_ADJ_a,F,S,la gemme avec les cahiers est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.865061,compliqué,-12.997273,1
75,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est verte <eos>,6,verte,vert,4,M,P,verte,-8.333534,vert,-9.1577015,1
76,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-6.9779267,bleu,-7.693784,1
77,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est noire <eos>,6,noire,noir,4,M,P,noire,-6.3936787,noir,-8.247185,1
78,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-10.233164,délicat,-12.743355,1
79,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-10.449023,pointu,-12.946406,1
80,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.9760547,rond,-11.954332,1
81,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est froide <eos>,6,froide,froid,4,M,P,froide,-11.389616,froid,-13.632095,1
82,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-8.90003,chaud,-12.69829,1
83,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est importante <eos>,6,importante,important,4,M,P,importante,-7.18069,important,-10.731707,1
84,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est courte <eos>,6,courte,court,4,M,P,courte,-7.9804735,court,-10.351675,1
85,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est dure <eos>,6,dure,dur,4,M,P,dure,-8.875275,dur,-12.6472435,1
86,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est claire <eos>,6,claire,clair,4,M,P,claire,-8.674554,clair,-10.623666,1
87,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.152516,intéressant,-11.172134,1
88,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-9.883305,brillant,-12.135047,1
89,S_NOUN_1_ADJ_a,F,S,la gemme avec les micros est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-11.062074,compliqué,-12.7389345,1
90,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est verte <eos>,6,verte,vert,4,M,P,verte,-9.585693,vert,-8.078253,0
91,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.6065516,bleu,-6.487745,0
92,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est noire <eos>,6,noire,noir,4,M,P,noire,-7.054634,noir,-6.7035685,0
93,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-10.3179245,délicat,-11.689367,1
94,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-10.139583,pointu,-11.555295,1
95,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.12592,rond,-10.1594095,1
96,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est froide <eos>,6,froide,froid,4,M,P,froide,-11.606789,froid,-10.876019,0
97,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-10.354844,chaud,-10.508842,1
98,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est importante <eos>,6,importante,important,4,M,P,importante,-8.022671,important,-10.241386,1
99,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est courte <eos>,6,courte,court,4,M,P,courte,-8.207531,court,-7.5265074,0
100,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est dure <eos>,6,dure,dur,4,M,P,dure,-7.320847,dur,-10.594713,1
101,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est claire <eos>,6,claire,clair,4,M,P,claire,-8.295645,clair,-8.071217,0
102,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-12.05975,intéressant,-11.695683,0
103,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-10.533595,brillant,-10.714515,1
104,S_NOUN_1_ADJ_a,F,S,la gemme avec les sacs est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.956251,compliqué,-12.040701,1
105,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est verte <eos>,6,verte,vert,4,M,P,verte,-10.273052,vert,-10.536643,1
106,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-8.54955,bleu,-9.249559,1
107,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est noire <eos>,6,noire,noir,4,M,P,noire,-7.7530622,noir,-9.387442,1
108,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-9.372379,délicat,-12.326309,1
109,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-10.71304,pointu,-12.865786,1
110,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.925877,rond,-11.826828,1
111,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est froide <eos>,6,froide,froid,4,M,P,froide,-12.313658,froid,-14.234961,1
112,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-10.562673,chaud,-13.632924,1
113,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est importante <eos>,6,importante,important,4,M,P,importante,-7.5219803,important,-10.940617,1
114,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est courte <eos>,6,courte,court,4,M,P,courte,-7.101276,court,-9.623968,1
115,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est dure <eos>,6,dure,dur,4,M,P,dure,-9.606981,dur,-12.665092,1
116,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est claire <eos>,6,claire,clair,4,M,P,claire,-8.259221,clair,-10.724296,1
117,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-9.451275,intéressant,-11.633427,1
118,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-10.539501,brillant,-13.141474,1
119,S_NOUN_1_ADJ_a,F,S,la gemme avec les claviers est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.007531,compliqué,-11.588375,1
120,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est verte <eos>,6,verte,vert,4,M,P,verte,-9.632987,vert,-8.21365,0
121,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-7.952959,bleu,-7.7822857,0
122,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est noire <eos>,6,noire,noir,4,M,P,noire,-8.003992,noir,-9.063231,1
123,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-9.4099045,délicat,-12.387644,1
124,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-10.38942,pointu,-14.538683,1
125,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est ronde <eos>,6,ronde,rond,4,M,P,ronde,-8.5803585,rond,-11.590162,1
126,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est froide <eos>,6,froide,froid,4,M,P,froide,-10.9758835,froid,-10.693784,0
127,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-8.593529,chaud,-10.960709,1
128,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est importante <eos>,6,importante,important,4,M,P,importante,-7.2116804,important,-10.74956,1
129,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est courte <eos>,6,courte,court,4,M,P,courte,-7.8895745,court,-10.262955,1
130,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est dure <eos>,6,dure,dur,4,M,P,dure,-7.4968786,dur,-12.152743,1
131,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est claire <eos>,6,claire,clair,4,M,P,claire,-8.49726,clair,-9.560907,1
132,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-11.345722,intéressant,-12.462547,1
133,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-9.473223,brillant,-12.382491,1
134,S_NOUN_1_ADJ_a,F,S,la gemme avec les raisins est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-11.805425,compliqué,-12.627785,1
135,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est verte <eos>,6,verte,vert,4,M,P,verte,-10.244259,vert,-9.930261,0
136,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-9.040507,bleu,-8.765003,0
137,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est noire <eos>,6,noire,noir,4,M,P,noire,-7.038212,noir,-8.820115,1
138,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-10.667433,délicat,-12.893047,1
139,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-9.976521,pointu,-12.347163,1
140,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est ronde <eos>,6,ronde,rond,4,M,P,ronde,-7.415765,rond,-12.088532,1
141,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est froide <eos>,6,froide,froid,4,M,P,froide,-13.18601,froid,-13.27865,1
142,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-11.119934,chaud,-12.979286,1
143,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est importante <eos>,6,importante,important,4,M,P,importante,-6.7107744,important,-9.457156,1
144,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est courte <eos>,6,courte,court,4,M,P,courte,-7.1030226,court,-9.288048,1
145,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est dure <eos>,6,dure,dur,4,M,P,dure,-10.285465,dur,-12.813601,1
146,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est claire <eos>,6,claire,clair,4,M,P,claire,-9.699925,clair,-10.34048,1
147,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-10.646486,intéressant,-11.385542,1
148,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-10.554364,brillant,-13.072681,1
149,S_NOUN_1_ADJ_a,F,S,la gemme avec les chargeurs est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-11.284713,compliqué,-12.749216,1
150,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est verte <eos>,6,verte,vert,4,M,P,verte,-7.7421045,vert,-8.054042,1
151,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est bleue <eos>,6,bleue,bleu,4,M,P,bleue,-6.9197655,bleu,-7.101022,1
152,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est noire <eos>,6,noire,noir,4,M,P,noire,-6.1867504,noir,-8.083168,1
153,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est délicate <eos>,6,délicate,délicat,4,M,P,délicate,-8.342849,délicat,-11.725241,1
154,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est pointue <eos>,6,pointue,pointu,4,M,P,pointue,-10.2285,pointu,-13.311588,1
155,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est ronde <eos>,6,ronde,rond,4,M,P,ronde,-6.2937336,rond,-10.776821,1
156,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est froide <eos>,6,froide,froid,4,M,P,froide,-10.564943,froid,-12.504521,1
157,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est chaude <eos>,6,chaude,chaud,4,M,P,chaude,-8.938883,chaud,-12.08036,1
158,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est importante <eos>,6,importante,important,4,M,P,importante,-7.2151103,important,-10.499283,1
159,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est courte <eos>,6,courte,court,4,M,P,courte,-8.18578,court,-9.740479,1
160,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est dure <eos>,6,dure,dur,4,M,P,dure,-8.203877,dur,-12.677017,1
161,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est claire <eos>,6,claire,clair,4,M,P,claire,-7.8315153,clair,-9.922494,1
162,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est intéressante <eos>,6,intéressante,intéressant,4,M,P,intéressante,-9.706168,intéressant,-11.446016,1
163,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est brillante <eos>,6,brillante,brillant,4,M,P,brillante,-9.645315,brillant,-11.582623,1
164,S_NOUN_1_ADJ_a,F,S,la gemme avec les vases est compliquée <eos>,6,compliquée,compliqué,4,M,P,compliquée,-10.8296175,compliqué,-12.142417,1
165,S_NOUN_1_ADJ_a,F,S,la gemme avec les paniers est verte <eos>,6,verte,vert,4,M,P,verte,-8.896751,vert,-8.725149,0
