,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi achetée <eos>,7,achetée,acheté,5,F,achetée,-8.610103,acheté,-12.191314,1
1,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi brisée <eos>,7,brisée,brisé,5,F,brisée,-7.457542,brisé,-12.581253,1
2,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi cachée <eos>,7,cachée,caché,5,F,cachée,-9.334638,caché,-12.740984,1
3,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi cassée <eos>,7,cassée,cassé,5,F,cassée,-9.195884,cassé,-11.505531,1
4,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi couverte <eos>,7,couverte,couvert,5,F,couverte,-6.0722475,couvert,-10.528245,1
5,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi déformée <eos>,7,déformée,déformé,5,F,déformée,-8.571455,déformé,-11.670614,1
6,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi fixée <eos>,7,fixée,fixé,5,F,fixée,-6.3344984,fixé,-10.369489,1
7,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi jetée <eos>,7,jetée,jeté,5,F,jetée,-8.912677,jeté,-12.117584,1
8,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi laissée <eos>,7,laissée,laissé,5,F,laissée,-8.0024,laissé,-11.461652,1
9,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi ouverte <eos>,7,ouverte,ouvert,5,F,ouverte,-6.298412,ouvert,-10.083157,1
10,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi perdue <eos>,7,perdue,perdu,5,F,perdue,-9.731077,perdu,-12.249245,1
11,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi réparée <eos>,7,réparée,réparé,5,F,réparée,-9.818185,réparé,-14.700445,1
12,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi retirée <eos>,7,retirée,retiré,5,F,retirée,-10.0437765,retiré,-12.95824,1
13,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi tombée <eos>,7,tombée,tombé,5,F,tombée,-9.262135,tombé,-12.603325,1
14,S_NOUN_2_PASS_b,F,S,la gemme avec la chaise est aussi utilisée <eos>,7,utilisée,utilisé,5,F,utilisée,-2.7254028,utilisé,-5.651477,1
