,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est achetée <eos>,10,achetée,acheté,8,M,achetée,-9.136717,acheté,-7.5455475,0
1,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est brisée <eos>,10,brisée,brisé,8,M,brisée,-6.960328,brisé,-10.778387,1
2,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est cachée <eos>,10,cachée,caché,8,M,cachée,-9.017172,caché,-10.403355,1
3,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est cassée <eos>,10,cassée,cassé,8,M,cassée,-7.2155495,cassé,-9.5756035,1
4,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est couverte <eos>,10,couverte,couvert,8,M,couverte,-6.6417313,couvert,-8.849396,1
5,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est déformée <eos>,10,déformée,déformé,8,M,déformée,-8.528251,déformé,-10.430439,1
6,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est fixée <eos>,10,fixée,fixé,8,M,fixée,-4.8696337,fixé,-7.759824,1
7,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est jetée <eos>,10,jetée,jeté,8,M,jetée,-6.6000185,jeté,-9.349859,1
8,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est laissée <eos>,10,laissée,laissé,8,M,laissée,-7.208456,laissé,-8.716131,1
9,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est ouverte <eos>,10,ouverte,ouvert,8,M,ouverte,-8.608942,ouvert,-10.555577,1
10,S_NOUN_5_PASS_a,F,S,la gemme avec le bracelet que j' aime beaucoup est perdue <eos>,10,perdue,perdu,8,M,perdue,-6.101159,perdu,-9.206823,1
