,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très achetées . <eos>,11,achetées,achetés,9,achetées,-11.686525,achetés,-14.51672,1
1,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très brisées . <eos>,11,brisées,brisés,9,brisées,-8.861986,brisés,-14.268659,1
2,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très cachées . <eos>,11,cachées,cachés,9,cachées,-8.074637,cachés,-12.577769,1
3,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très cassées . <eos>,11,cassées,cassés,9,cassées,-10.587633,cassés,-13.416794,1
4,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très couvertes . <eos>,11,couvertes,couverts,9,couvertes,-10.6026,couverts,-12.724168,1
5,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très déformées . <eos>,11,déformées,déformés,9,déformées,-6.787817,déformés,-11.809042,1
6,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très fixées . <eos>,11,fixées,fixés,9,fixées,-10.677195,fixés,-13.106064,1
7,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très jetées . <eos>,11,jetées,jetés,9,jetées,-10.683936,jetés,-15.813699,1
8,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très laissées . <eos>,11,laissées,laissés,9,laissées,-11.074243,laissés,-15.149986,1
9,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très ouvertes . <eos>,11,ouvertes,ouverts,9,ouvertes,-7.38873,ouverts,-11.110592,1
10,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très perdues . <eos>,11,perdues,perdus,9,perdues,-10.1412,perdus,-13.771291,1
11,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très réparées . <eos>,11,réparées,réparés,9,réparées,-11.049804,réparés,-15.072754,1
12,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très retirées . <eos>,11,retirées,retirés,9,retirées,-10.760876,retirés,-13.016924,1
13,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très tombées . <eos>,11,tombées,tombés,9,tombées,-8.67683,tombés,-13.765459,1
14,P_NOUN_9_PASS_b,F,P,les gemmes qui étaient là depuis hier ne sont pas très utilisées . <eos>,11,utilisées,utilisés,9,utilisées,-4.772064,utilisés,-8.71202,1
15,P_NOUN_9_PASS_b,F,P,les chaises qui étaient là depuis hier ne sont pas très achetées . <eos>,11,achetées,achetés,9,achetées,-11.474736,achetés,-14.283462,1
16,P_NOUN_9_PASS_b,F,P,les chaises qui étaient là depuis hier ne sont pas très brisées . <eos>,11,brisées,brisés,9,brisées,-8.840213,brisés,-14.105098,1
17,P_NOUN_9_PASS_b,F,P,les chaises qui étaient là depuis hier ne sont pas très cachées . <eos>,11,cachées,cachés,9,cachées,-8.783643,cachés,-13.460721,1
