,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-6.7501516,achetés,-9.036591,1
1,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-10.037638,brisés,-14.194376,1
2,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-5.736356,cachés,-9.627894,1
3,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-9.618269,cassés,-10.830961,1
4,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-7.1673326,couverts,-9.410694,1
5,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-7.50402,déformés,-13.638027,1
6,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-6.2420554,fixés,-9.280639,1
7,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-7.8916693,jetés,-11.3052435,1
8,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-7.5734587,laissés,-11.076651,1
9,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-7.815548,ouverts,-11.129131,1
10,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-8.213362,perdus,-11.686128,1
11,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-10.722647,réparés,-14.82613,1
12,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-7.5858684,retirés,-9.73055,1
13,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-7.754486,tombés,-10.761055,1
14,P_NOUN_4_PASS_c,F,P,les gemmes avec la gemme qui étaient ici sont utilisées <eos>,9,utilisées,utilisés,7,F,S,utilisées,-3.6167107,utilisés,-6.7189436,1
15,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-6.794527,achetés,-8.917224,1
16,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-8.992409,brisés,-13.396594,1
17,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-6.071885,cachés,-9.792422,1
18,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-8.810218,cassés,-10.437779,1
19,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-7.1229954,couverts,-9.233648,1
20,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-7.4289827,déformés,-12.943741,1
21,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-6.543542,fixés,-9.371107,1
22,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-7.748048,jetés,-10.330294,1
23,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-7.6431704,laissés,-11.266534,1
24,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-6.78001,ouverts,-10.046593,1
25,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-8.058106,perdus,-11.41613,1
26,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-10.089493,réparés,-14.848066,1
27,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-7.363968,retirés,-9.618487,1
28,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-8.00489,tombés,-10.814342,1
29,P_NOUN_4_PASS_c,F,P,les gemmes avec la chaise qui étaient ici sont utilisées <eos>,9,utilisées,utilisés,7,F,S,utilisées,-3.925703,utilisés,-7.0834665,1
30,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-6.2288537,achetés,-8.596592,1
31,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-8.990801,brisés,-13.049477,1
32,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-5.2015247,cachés,-8.578125,1
33,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-8.921,cassés,-10.187518,1
34,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-7.1145973,couverts,-9.152268,1
35,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-7.615819,déformés,-12.827928,1
36,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-6.236659,fixés,-9.281675,1
37,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-7.1224623,jetés,-9.407522,1
38,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-7.0786524,laissés,-10.0203,1
39,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-7.0371265,ouverts,-10.082371,1
40,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-7.305562,perdus,-10.912159,1
41,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-9.539529,réparés,-14.2251625,1
42,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-6.967459,retirés,-9.549017,1
43,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-7.5319114,tombés,-10.351091,1
44,P_NOUN_4_PASS_c,F,P,les gemmes avec la poubelle qui étaient ici sont utilisées <eos>,9,utilisées,utilisés,7,F,S,utilisées,-4.167489,utilisés,-7.3330307,1
45,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-7.0850067,achetés,-9.32689,1
46,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-9.247046,brisés,-13.186151,1
47,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-6.8167663,cachés,-10.634384,1
48,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-8.522068,cassés,-10.459188,1
49,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-6.716671,couverts,-9.709563,1
50,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-7.287642,déformés,-12.824066,1
51,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-6.257884,fixés,-9.2350855,1
52,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-7.6023808,jetés,-10.747617,1
53,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-7.4257793,laissés,-11.27487,1
54,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-6.880163,ouverts,-10.762817,1
55,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-8.330123,perdus,-11.947956,1
56,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-10.258402,réparés,-15.121924,1
57,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-7.032055,retirés,-8.861619,1
58,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-7.500721,tombés,-10.947293,1
59,P_NOUN_4_PASS_c,F,P,les gemmes avec la chemise qui étaient ici sont utilisées <eos>,9,utilisées,utilisés,7,F,S,utilisées,-3.4601703,utilisés,-6.7545924,1
60,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont achetées <eos>,9,achetées,achetés,7,F,S,achetées,-6.7886105,achetés,-9.47857,1
61,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont brisées <eos>,9,brisées,brisés,7,F,S,brisées,-10.256589,brisés,-15.392709,1
62,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont cachées <eos>,9,cachées,cachés,7,F,S,cachées,-6.9586334,cachés,-9.884373,1
63,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont cassées <eos>,9,cassées,cassés,7,F,S,cassées,-10.875119,cassés,-12.247831,1
64,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont couvertes <eos>,9,couvertes,couverts,7,F,S,couvertes,-8.305719,couverts,-10.356474,1
65,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont déformées <eos>,9,déformées,déformés,7,F,S,déformées,-8.600897,déformés,-14.379027,1
66,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont fixées <eos>,9,fixées,fixés,7,F,S,fixées,-7.237418,fixés,-10.129679,1
67,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont jetées <eos>,9,jetées,jetés,7,F,S,jetées,-8.621058,jetés,-11.861951,1
68,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont laissées <eos>,9,laissées,laissés,7,F,S,laissées,-8.304375,laissés,-11.868763,1
69,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont ouvertes <eos>,9,ouvertes,ouverts,7,F,S,ouvertes,-8.284376,ouverts,-12.089261,1
70,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont perdues <eos>,9,perdues,perdus,7,F,S,perdues,-7.750181,perdus,-11.675778,1
71,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont réparées <eos>,9,réparées,réparés,7,F,S,réparées,-11.005164,réparés,-15.64627,1
72,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont retirées <eos>,9,retirées,retirés,7,F,S,retirées,-7.459569,retirés,-9.706332,1
73,P_NOUN_4_PASS_c,F,P,les gemmes avec la recette qui étaient ici sont tombées <eos>,9,tombées,tombés,7,F,S,tombées,-7.746792,tombés,-11.040133,1
