,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont achetées <eos>,9,achetées,achetés,7,M,achetées,-9.205165,achetés,-9.115345,0
1,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont brisées <eos>,9,brisées,brisés,7,M,brisées,-7.741153,brisés,-10.986555,1
2,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont cachées <eos>,9,cachées,cachés,7,M,cachées,-5.3804216,cachés,-8.150224,1
3,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont cassées <eos>,9,cassées,cassés,7,M,cassées,-9.418846,cassés,-10.5105915,1
4,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont couvertes <eos>,9,couvertes,couverts,7,M,couvertes,-7.9519825,couverts,-8.646239,1
5,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont déformées <eos>,9,déformées,déformés,7,M,déformées,-7.9153366,déformés,-10.4793005,1
6,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont fixées <eos>,9,fixées,fixés,7,M,fixées,-7.464979,fixés,-8.70745,1
7,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont jetées <eos>,9,jetées,jetés,7,M,jetées,-7.4311466,jetés,-9.489273,1
8,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont laissées <eos>,9,laissées,laissés,7,M,laissées,-7.4545813,laissés,-9.094185,1
9,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,M,ouvertes,-7.122965,ouverts,-9.409178,1
10,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont perdues <eos>,9,perdues,perdus,7,M,perdues,-6.7621975,perdus,-8.465208,1
11,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont réparées <eos>,9,réparées,réparés,7,M,réparées,-9.651778,réparés,-12.301306,1
12,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont retirées <eos>,9,retirées,retirés,7,M,retirées,-7.7201853,retirés,-8.427059,1
13,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont tombées <eos>,9,tombées,tombés,7,M,tombées,-7.125948,tombés,-7.74669,1
14,P_NOUN_4_PASS_d,F,P,les gemmes avec les bracelets près de moi sont utilisées <eos>,9,utilisées,utilisés,7,M,utilisées,-4.9250727,utilisés,-6.4805784,1
15,P_NOUN_4_PASS_d,F,P,les gemmes avec les miroirs près de moi sont achetées <eos>,9,achetées,achetés,7,M,achetées,-9.255425,achetés,-9.985331,1
16,P_NOUN_4_PASS_d,F,P,les gemmes avec les miroirs près de moi sont brisées <eos>,9,brisées,brisés,7,M,brisées,-8.197353,brisés,-11.204897,1
