,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_1_PASS_b,F,S,la gemme était achetée . <eos>,3,achetée,acheté,1,achetée,-7.5555196,acheté,-11.191317,1
1,S_NOUN_1_PASS_b,F,S,la gemme était brisée . <eos>,3,brisée,brisé,1,brisée,-8.217842,brisé,-12.1947,1
2,S_NOUN_1_PASS_b,F,S,la gemme était cachée . <eos>,3,cachée,caché,1,cachée,-7.0677013,caché,-10.545628,1
3,S_NOUN_1_PASS_b,F,S,la gemme était cassée . <eos>,3,cassée,cassé,1,cassée,-8.458758,cassé,-10.936436,1
4,S_NOUN_1_PASS_b,F,S,la gemme était couverte . <eos>,3,couverte,couvert,1,couverte,-5.7987785,couvert,-9.873608,1
5,S_NOUN_1_PASS_b,F,S,la gemme était déformée . <eos>,3,déformée,déformé,1,déformée,-10.303322,déformé,-13.761487,1
6,S_NOUN_1_PASS_b,F,S,la gemme était fixée . <eos>,3,fixée,fixé,1,fixée,-5.1592865,fixé,-8.624985,1
7,S_NOUN_1_PASS_b,F,S,la gemme était jetée . <eos>,3,jetée,jeté,1,jetée,-8.18342,jeté,-12.2383995,1
8,S_NOUN_1_PASS_b,F,S,la gemme était laissée . <eos>,3,laissée,laissé,1,laissée,-6.6252394,laissé,-10.92837,1
9,S_NOUN_1_PASS_b,F,S,la gemme était ouverte . <eos>,3,ouverte,ouvert,1,ouverte,-6.087562,ouvert,-10.932976,1
10,S_NOUN_1_PASS_b,F,S,la gemme était perdue . <eos>,3,perdue,perdu,1,perdue,-8.781032,perdu,-12.391137,1
11,S_NOUN_1_PASS_b,F,S,la gemme était réparée . <eos>,3,réparée,réparé,1,réparée,-10.602476,réparé,-13.401789,1
12,S_NOUN_1_PASS_b,F,S,la gemme était retirée . <eos>,3,retirée,retiré,1,retirée,-8.704651,retiré,-11.186449,1
13,S_NOUN_1_PASS_b,F,S,la gemme était tombée . <eos>,3,tombée,tombé,1,tombée,-7.509716,tombé,-11.340417,1
14,S_NOUN_1_PASS_b,F,S,la gemme était utilisée . <eos>,3,utilisée,utilisé,1,utilisée,-3.234888,utilisé,-6.5641966,1
15,S_NOUN_1_PASS_b,F,S,la chaise était achetée . <eos>,3,achetée,acheté,1,achetée,-8.080094,acheté,-11.290403,1
16,S_NOUN_1_PASS_b,F,S,la chaise était brisée . <eos>,3,brisée,brisé,1,brisée,-8.553041,brisé,-13.103511,1
17,S_NOUN_1_PASS_b,F,S,la chaise était cachée . <eos>,3,cachée,caché,1,cachée,-8.88072,caché,-11.56024,1
18,S_NOUN_1_PASS_b,F,S,la chaise était cassée . <eos>,3,cassée,cassé,1,cassée,-8.265504,cassé,-10.8064785,1
19,S_NOUN_1_PASS_b,F,S,la chaise était couverte . <eos>,3,couverte,couvert,1,couverte,-5.2430215,couvert,-8.914595,1
20,S_NOUN_1_PASS_b,F,S,la chaise était déformée . <eos>,3,déformée,déformé,1,déformée,-10.07204,déformé,-13.856131,1
21,S_NOUN_1_PASS_b,F,S,la chaise était fixée . <eos>,3,fixée,fixé,1,fixée,-6.0516186,fixé,-9.662359,1
22,S_NOUN_1_PASS_b,F,S,la chaise était jetée . <eos>,3,jetée,jeté,1,jetée,-10.388908,jeté,-11.991189,1
23,S_NOUN_1_PASS_b,F,S,la chaise était laissée . <eos>,3,laissée,laissé,1,laissée,-8.575996,laissé,-10.987408,1
24,S_NOUN_1_PASS_b,F,S,la chaise était ouverte . <eos>,3,ouverte,ouvert,1,ouverte,-4.619374,ouvert,-8.809702,1
25,S_NOUN_1_PASS_b,F,S,la chaise était perdue . <eos>,3,perdue,perdu,1,perdue,-10.238967,perdu,-12.185194,1
26,S_NOUN_1_PASS_b,F,S,la chaise était réparée . <eos>,3,réparée,réparé,1,réparée,-8.393952,réparé,-12.425449,1
27,S_NOUN_1_PASS_b,F,S,la chaise était retirée . <eos>,3,retirée,retiré,1,retirée,-8.35062,retiré,-10.576511,1
28,S_NOUN_1_PASS_b,F,S,la chaise était tombée . <eos>,3,tombée,tombé,1,tombée,-8.769124,tombé,-10.129005,1
29,S_NOUN_1_PASS_b,F,S,la chaise était utilisée . <eos>,3,utilisée,utilisé,1,utilisée,-3.5966163,utilisé,-6.6376643,1
30,S_NOUN_1_PASS_b,F,S,la poubelle était achetée . <eos>,3,achetée,acheté,1,achetée,-4.896389,acheté,-9.33009,1
31,S_NOUN_1_PASS_b,F,S,la poubelle était brisée . <eos>,3,brisée,brisé,1,brisée,-8.711477,brisé,-13.34013,1
32,S_NOUN_1_PASS_b,F,S,la poubelle était cachée . <eos>,3,cachée,caché,1,cachée,-6.975966,caché,-9.918808,1
33,S_NOUN_1_PASS_b,F,S,la poubelle était cassée . <eos>,3,cassée,cassé,1,cassée,-7.638762,cassé,-11.711357,1
34,S_NOUN_1_PASS_b,F,S,la poubelle était couverte . <eos>,3,couverte,couvert,1,couverte,-6.3722563,couvert,-10.405826,1
35,S_NOUN_1_PASS_b,F,S,la poubelle était déformée . <eos>,3,déformée,déformé,1,déformée,-9.626524,déformé,-13.041716,1
36,S_NOUN_1_PASS_b,F,S,la poubelle était fixée . <eos>,3,fixée,fixé,1,fixée,-6.784154,fixé,-11.00958,1
37,S_NOUN_1_PASS_b,F,S,la poubelle était jetée . <eos>,3,jetée,jeté,1,jetée,-6.289912,jeté,-10.614406,1
38,S_NOUN_1_PASS_b,F,S,la poubelle était laissée . <eos>,3,laissée,laissé,1,laissée,-5.6284537,laissé,-9.532942,1
39,S_NOUN_1_PASS_b,F,S,la poubelle était ouverte . <eos>,3,ouverte,ouvert,1,ouverte,-5.869343,ouvert,-10.59903,1
40,S_NOUN_1_PASS_b,F,S,la poubelle était perdue . <eos>,3,perdue,perdu,1,perdue,-7.4512143,perdu,-10.664571,1
41,S_NOUN_1_PASS_b,F,S,la poubelle était réparée . <eos>,3,réparée,réparé,1,réparée,-8.971943,réparé,-11.9147415,1
42,S_NOUN_1_PASS_b,F,S,la poubelle était retirée . <eos>,3,retirée,retiré,1,retirée,-6.9930973,retiré,-10.307073,1
43,S_NOUN_1_PASS_b,F,S,la poubelle était tombée . <eos>,3,tombée,tombé,1,tombée,-6.1002727,tombé,-11.364876,1
44,S_NOUN_1_PASS_b,F,S,la poubelle était utilisée . <eos>,3,utilisée,utilisé,1,utilisée,-3.725869,utilisé,-7.4742155,1
45,S_NOUN_1_PASS_b,F,S,la chemise était achetée . <eos>,3,achetée,acheté,1,achetée,-8.010825,acheté,-12.154639,1
46,S_NOUN_1_PASS_b,F,S,la chemise était brisée . <eos>,3,brisée,brisé,1,brisée,-8.2524805,brisé,-13.157913,1
47,S_NOUN_1_PASS_b,F,S,la chemise était cachée . <eos>,3,cachée,caché,1,cachée,-8.201186,caché,-11.747655,1
48,S_NOUN_1_PASS_b,F,S,la chemise était cassée . <eos>,3,cassée,cassé,1,cassée,-8.012393,cassé,-10.528826,1
49,S_NOUN_1_PASS_b,F,S,la chemise était couverte . <eos>,3,couverte,couvert,1,couverte,-5.000107,couvert,-9.637393,1
50,S_NOUN_1_PASS_b,F,S,la chemise était déformée . <eos>,3,déformée,déformé,1,déformée,-8.897503,déformé,-13.947531,1
51,S_NOUN_1_PASS_b,F,S,la chemise était fixée . <eos>,3,fixée,fixé,1,fixée,-5.089718,fixé,-9.149623,1
52,S_NOUN_1_PASS_b,F,S,la chemise était jetée . <eos>,3,jetée,jeté,1,jetée,-9.3375435,jeté,-10.758253,1
53,S_NOUN_1_PASS_b,F,S,la chemise était laissée . <eos>,3,laissée,laissé,1,laissée,-7.9381647,laissé,-11.187959,1
54,S_NOUN_1_PASS_b,F,S,la chemise était ouverte . <eos>,3,ouverte,ouvert,1,ouverte,-4.8840265,ouvert,-10.639348,1
55,S_NOUN_1_PASS_b,F,S,la chemise était perdue . <eos>,3,perdue,perdu,1,perdue,-10.05794,perdu,-12.527605,1
56,S_NOUN_1_PASS_b,F,S,la chemise était réparée . <eos>,3,réparée,réparé,1,réparée,-9.438053,réparé,-14.663559,1
57,S_NOUN_1_PASS_b,F,S,la chemise était retirée . <eos>,3,retirée,retiré,1,retirée,-7.921033,retiré,-9.891773,1
58,S_NOUN_1_PASS_b,F,S,la chemise était tombée . <eos>,3,tombée,tombé,1,tombée,-7.1293774,tombé,-10.632334,1
59,S_NOUN_1_PASS_b,F,S,la chemise était utilisée . <eos>,3,utilisée,utilisé,1,utilisée,-3.8220289,utilisé,-7.525836,1
60,S_NOUN_1_PASS_b,F,S,la recette était achetée . <eos>,3,achetée,acheté,1,achetée,-9.550954,acheté,-13.591232,1
61,S_NOUN_1_PASS_b,F,S,la recette était brisée . <eos>,3,brisée,brisé,1,brisée,-9.857113,brisé,-14.573097,1
62,S_NOUN_1_PASS_b,F,S,la recette était cachée . <eos>,3,cachée,caché,1,cachée,-9.840223,caché,-13.269184,1
63,S_NOUN_1_PASS_b,F,S,la recette était cassée . <eos>,3,cassée,cassé,1,cassée,-9.709107,cassé,-14.469948,1
64,S_NOUN_1_PASS_b,F,S,la recette était couverte . <eos>,3,couverte,couvert,1,couverte,-8.687781,couvert,-12.599366,1
65,S_NOUN_1_PASS_b,F,S,la recette était déformée . <eos>,3,déformée,déformé,1,déformée,-11.186132,déformé,-16.826483,1
66,S_NOUN_1_PASS_b,F,S,la recette était fixée . <eos>,3,fixée,fixé,1,fixée,-5.051176,fixé,-10.229745,1
67,S_NOUN_1_PASS_b,F,S,la recette était jetée . <eos>,3,jetée,jeté,1,jetée,-10.111183,jeté,-14.476215,1
68,S_NOUN_1_PASS_b,F,S,la recette était laissée . <eos>,3,laissée,laissé,1,laissée,-8.6269245,laissé,-13.526886,1
69,S_NOUN_1_PASS_b,F,S,la recette était ouverte . <eos>,3,ouverte,ouvert,1,ouverte,-7.8920245,ouvert,-13.075589,1
70,S_NOUN_1_PASS_b,F,S,la recette était perdue . <eos>,3,perdue,perdu,1,perdue,-8.140189,perdu,-13.413133,1
71,S_NOUN_1_PASS_b,F,S,la recette était réparée . <eos>,3,réparée,réparé,1,réparée,-12.499064,réparé,-16.066685,1
72,S_NOUN_1_PASS_b,F,S,la recette était retirée . <eos>,3,retirée,retiré,1,retirée,-10.184455,retiré,-13.154902,1
73,S_NOUN_1_PASS_b,F,S,la recette était tombée . <eos>,3,tombée,tombé,1,tombée,-6.9547663,tombé,-11.0919485,1
74,S_NOUN_1_PASS_b,F,S,la recette était utilisée . <eos>,3,utilisée,utilisé,1,utilisée,-5.3078046,utilisé,-9.802807,1
75,S_NOUN_1_PASS_b,F,S,la jupe était achetée . <eos>,3,achetée,acheté,1,achetée,-8.931486,acheté,-13.205552,1
76,S_NOUN_1_PASS_b,F,S,la jupe était brisée . <eos>,3,brisée,brisé,1,brisée,-8.650778,brisé,-12.798996,1
77,S_NOUN_1_PASS_b,F,S,la jupe était cachée . <eos>,3,cachée,caché,1,cachée,-7.7697515,caché,-11.997465,1
78,S_NOUN_1_PASS_b,F,S,la jupe était cassée . <eos>,3,cassée,cassé,1,cassée,-7.5059085,cassé,-10.052927,1
79,S_NOUN_1_PASS_b,F,S,la jupe était couverte . <eos>,3,couverte,couvert,1,couverte,-5.987824,couvert,-9.755753,1
80,S_NOUN_1_PASS_b,F,S,la jupe était déformée . <eos>,3,déformée,déformé,1,déformée,-8.428827,déformé,-14.025692,1
81,S_NOUN_1_PASS_b,F,S,la jupe était fixée . <eos>,3,fixée,fixé,1,fixée,-5.784938,fixé,-9.714024,1
82,S_NOUN_1_PASS_b,F,S,la jupe était jetée . <eos>,3,jetée,jeté,1,jetée,-10.528961,jeté,-12.139399,1
83,S_NOUN_1_PASS_b,F,S,la jupe était laissée . <eos>,3,laissée,laissé,1,laissée,-8.318349,laissé,-11.670156,1
