,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont achetées <eos>,9,achetées,achetés,7,F,achetées,-8.416021,achetés,-10.236412,1
1,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont brisées <eos>,9,brisées,brisés,7,F,brisées,-8.280254,brisés,-12.988437,1
2,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont cachées <eos>,9,cachées,cachés,7,F,cachées,-5.502371,cachés,-9.568516,1
3,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont cassées <eos>,9,cassées,cassés,7,F,cassées,-8.641687,cassés,-11.340087,1
4,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,couvertes,-8.03034,couverts,-10.165171,1
5,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont déformées <eos>,9,déformées,déformés,7,F,déformées,-7.4523916,déformés,-11.563198,1
6,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont fixées <eos>,9,fixées,fixés,7,F,fixées,-8.053024,fixés,-11.108278,1
7,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont jetées <eos>,9,jetées,jetés,7,F,jetées,-7.871869,jetés,-11.660591,1
8,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont laissées <eos>,9,laissées,laissés,7,F,laissées,-8.229644,laissés,-10.605618,1
9,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,F,ouvertes,-7.806716,ouverts,-12.091982,1
10,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont perdues <eos>,9,perdues,perdus,7,F,perdues,-7.801553,perdus,-10.724617,1
11,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont réparées <eos>,9,réparées,réparés,7,F,réparées,-9.563163,réparés,-14.417743,1
12,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont retirées <eos>,9,retirées,retirés,7,F,retirées,-8.060713,retirés,-10.168467,1
13,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont tombées <eos>,9,tombées,tombés,7,F,tombées,-8.932966,tombés,-10.923685,1
14,P_NOUN_4_PASS_d,F,P,les gemmes avec les chaises près de moi sont utilisées <eos>,9,utilisées,utilisés,7,F,utilisées,-5.176633,utilisés,-8.270211,1
15,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont achetées <eos>,9,achetées,achetés,7,F,achetées,-7.836028,achetés,-9.949254,1
16,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont brisées <eos>,9,brisées,brisés,7,F,brisées,-8.227655,brisés,-13.051534,1
17,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont cachées <eos>,9,cachées,cachés,7,F,cachées,-5.8464336,cachés,-8.707693,1
18,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont cassées <eos>,9,cassées,cassés,7,F,cassées,-8.543602,cassés,-11.254522,1
19,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,couvertes,-8.014184,couverts,-10.746413,1
20,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont déformées <eos>,9,déformées,déformés,7,F,déformées,-7.8699427,déformés,-12.070579,1
21,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont fixées <eos>,9,fixées,fixés,7,F,fixées,-7.53553,fixés,-10.956525,1
22,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont jetées <eos>,9,jetées,jetés,7,F,jetées,-6.942402,jetés,-10.569254,1
23,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont laissées <eos>,9,laissées,laissés,7,F,laissées,-8.003609,laissés,-10.557705,1
24,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,F,ouvertes,-7.9261026,ouverts,-12.252327,1
25,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont perdues <eos>,9,perdues,perdus,7,F,perdues,-7.0020666,perdus,-10.306029,1
26,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont réparées <eos>,9,réparées,réparés,7,F,réparées,-8.776519,réparés,-13.461455,1
27,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont retirées <eos>,9,retirées,retirés,7,F,retirées,-7.5740995,retirés,-9.556248,1
28,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont tombées <eos>,9,tombées,tombés,7,F,tombées,-8.31839,tombés,-9.688093,1
29,P_NOUN_4_PASS_d,F,P,les gemmes avec les poubelles près de moi sont utilisées <eos>,9,utilisées,utilisés,7,F,utilisées,-5.206559,utilisés,-8.197298,1
30,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont achetées <eos>,9,achetées,achetés,7,F,achetées,-7.4583797,achetés,-9.835977,1
31,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont brisées <eos>,9,brisées,brisés,7,F,brisées,-8.042854,brisés,-13.244247,1
32,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont cachées <eos>,9,cachées,cachés,7,F,cachées,-6.0185986,cachés,-9.2998295,1
33,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont cassées <eos>,9,cassées,cassés,7,F,cassées,-8.923839,cassés,-11.605324,1
34,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,couvertes,-7.903658,couverts,-10.274194,1
35,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont déformées <eos>,9,déformées,déformés,7,F,déformées,-7.5039654,déformés,-11.185265,1
36,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont fixées <eos>,9,fixées,fixés,7,F,fixées,-7.505329,fixés,-10.893795,1
37,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont jetées <eos>,9,jetées,jetés,7,F,jetées,-7.9650326,jetés,-11.099253,1
38,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont laissées <eos>,9,laissées,laissés,7,F,laissées,-8.549671,laissés,-10.527953,1
39,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,F,ouvertes,-8.149646,ouverts,-12.418826,1
40,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont perdues <eos>,9,perdues,perdus,7,F,perdues,-7.6647873,perdus,-10.597036,1
41,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont réparées <eos>,9,réparées,réparés,7,F,réparées,-9.816472,réparés,-14.575818,1
42,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont retirées <eos>,9,retirées,retirés,7,F,retirées,-7.6282053,retirés,-9.389835,1
43,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont tombées <eos>,9,tombées,tombés,7,F,tombées,-8.257313,tombés,-9.549239,1
44,P_NOUN_4_PASS_d,F,P,les gemmes avec les chemises près de moi sont utilisées <eos>,9,utilisées,utilisés,7,F,utilisées,-4.7840962,utilisés,-7.977388,1
45,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont achetées <eos>,9,achetées,achetés,7,F,achetées,-7.376233,achetés,-9.568648,1
46,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont brisées <eos>,9,brisées,brisés,7,F,brisées,-8.8714905,brisés,-14.341925,1
47,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont cachées <eos>,9,cachées,cachés,7,F,cachées,-7.065896,cachés,-10.352175,1
48,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont cassées <eos>,9,cassées,cassés,7,F,cassées,-9.652142,cassés,-12.368434,1
49,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,couvertes,-8.591476,couverts,-10.934169,1
50,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont déformées <eos>,9,déformées,déformés,7,F,déformées,-8.657994,déformés,-12.685087,1
51,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont fixées <eos>,9,fixées,fixés,7,F,fixées,-7.962386,fixés,-10.475829,1
52,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont jetées <eos>,9,jetées,jetés,7,F,jetées,-8.226633,jetés,-12.307014,1
53,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont laissées <eos>,9,laissées,laissés,7,F,laissées,-8.426467,laissés,-11.672986,1
54,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont ouvertes <eos>,9,ouvertes,ouverts,7,F,ouvertes,-8.450686,ouverts,-13.244972,1
55,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont perdues <eos>,9,perdues,perdus,7,F,perdues,-6.778803,perdus,-10.478725,1
56,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont réparées <eos>,9,réparées,réparés,7,F,réparées,-10.451729,réparés,-14.217861,1
57,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont retirées <eos>,9,retirées,retirés,7,F,retirées,-7.827034,retirés,-9.55557,1
58,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont tombées <eos>,9,tombées,tombés,7,F,tombées,-7.8152695,tombés,-9.620967,1
59,P_NOUN_4_PASS_d,F,P,les gemmes avec les recettes près de moi sont utilisées <eos>,9,utilisées,utilisés,7,F,utilisées,-5.1213083,utilisés,-8.666539,1
60,P_NOUN_4_PASS_d,F,P,les gemmes avec les jupes près de moi sont achetées <eos>,9,achetées,achetés,7,F,achetées,-8.473038,achetés,-10.688723,1
61,P_NOUN_4_PASS_d,F,P,les gemmes avec les jupes près de moi sont brisées <eos>,9,brisées,brisés,7,F,brisées,-8.410168,brisés,-12.454224,1
62,P_NOUN_4_PASS_d,F,P,les gemmes avec les jupes près de moi sont cachées <eos>,9,cachées,cachés,7,F,cachées,-6.6839533,cachés,-10.11529,1
63,P_NOUN_4_PASS_d,F,P,les gemmes avec les jupes près de moi sont cassées <eos>,9,cassées,cassés,7,F,cassées,-9.015468,cassés,-11.555386,1
64,P_NOUN_4_PASS_d,F,P,les gemmes avec les jupes près de moi sont couvertes <eos>,9,couvertes,couverts,7,F,couvertes,-8.085373,couverts,-10.436365,1
